split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status
single,hek293t,cnn(7|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.0753995160054019,0.0904389414866165,0.015039425481214605,0.1154753624028564,0.1145323587340401,-0.0009430036688163057,0.0963422378708779,0.0938491776480641,-0.0024930602228138005,0.027728187813078398,0.010883507098580797,1,ok,CI_AVAILABLE,-0.0171055607497692,0.0481633320450782,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.0824194445543414,0.0667965536219872,-0.015622890932354194,0.1150361601047262,0.1160113398640577,0.000975179759331507,0.0952932552657496,0.0939422505947066,-0.0013510046710430018,-0.002894930610334634,-0.016221725707511098,1,ok,CI_AVAILABLE,-0.050285056233406,0.0198243297636508,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.0824194445543414,0.0520193671674555,-0.030400077386885903,0.1150361601047262,0.1169262464072293,0.001890086302503105,0.0952932552657496,0.0962084251495314,0.0009151698837818051,-0.054754554753790236,-0.03676590106244021,1,ok,CI_AVAILABLE,-0.0619920864701271,0.0020406767725944,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.0824194445543414,0.0546886577439708,-0.027730786810370597,0.1150361601047262,0.1167615119527919,0.001725351848065701,0.0952932552657496,0.0961686225529288,0.000875367287179199,-0.03705009299650214,-0.0323125575007846,1,ok,CI_AVAILABLE,-0.0636980980634689,0.0084606986492872,False,2000,ok
single,hek293t,cnn(7|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.0457830810168309,0.0198461330051662,0.0656292140219971,0.1228098161957914,0.118893853826849,-0.0039159623689423995,0.0977315719383703,0.0946705723837227,-0.0030609995546476004,0.018915305523205306,0.008343682356948684,1,ok,CI_AVAILABLE,0.0010508478153496,0.1330353319644928,True,2000,ok
single,hek293t,cnn(7|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.0457830810168309,0.0520193671674555,0.0978024481842864,0.1228098161957914,0.1169262464072293,-0.005883569788562096,0.0977315719383703,0.0962084251495314,-0.0015231467888389,0.014413497942033199,-0.004588260854404724,1,ok,CI_AVAILABLE,0.0301114153116941,0.1715877950191497,True,2000,ok
single,hek293t,cnn(7|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.0457830810168309,0.0443965632469793,0.0901796442638102,0.1228098161957914,0.1173954127685858,-0.005414403427205602,0.0977315719383703,0.0962922628601671,-0.0014393090782032075,0.051803008126834194,0.032164765396798994,1,ok,CI_AVAILABLE,0.0237406268715858,0.1579812169075012,True,2000,ok
single,hek293t,cnn(7|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.0286624921151575,0.0904389414866165,0.06177644937145901,0.1183579284285045,0.1145323587340401,-0.0038255696944644035,0.0972681584597473,0.0938491776480641,-0.0034189808116832088,0.10537436929405758,0.0629744569109573,1,ok,CI_AVAILABLE,0.010350078344345,0.1139786541461944,True,2000,ok
single,hek293t,cnn(7|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.0286624921151575,0.0546886577439708,0.026026165628813304,0.1183579284285045,0.1167615119527919,-0.0015964164757125976,0.0972681584597473,0.0961686225529288,-0.0010995359068185079,0.05175418802312648,0.0171540766212204,1,ok,CI_AVAILABLE,-0.0407615080475807,0.0929621458053588,False,2000,ok
single,hek293t,cnn(7|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.0286624921151575,0.0443965632469793,0.0157340711318218,0.1183579284285045,0.1173954127685858,-0.0009625156599187001,0.0972681584597473,0.0962922628601671,-0.0009758955995802093,0.07143923645063938,0.04945375931076851,1,ok,CI_AVAILABLE,-0.0679867416620254,0.0934673622250557,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.0667965536219872,0.0287322334318657,-0.03806432019012151,0.1160113398640577,0.1183536793462465,0.0023423394821887877,0.0939422505947066,0.0969909472889463,0.003048696694239711,-0.05335993132457198,-0.03813545910772201,1,ok,CI_AVAILABLE,-0.0842697918415069,0.0042031006887555,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.0667965536219872,0.0631818607241788,-0.0036146928978083998,0.1160113398640577,0.1162358032845576,0.00022446342049989298,0.0939422505947066,0.0957010045122932,0.0017587539175866057,-0.0003230153780306999,0.015600784290584507,1,ok,CI_AVAILABLE,-0.0452821739017963,0.0377377569675445,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.0198461330051662,0.0287322334318657,0.0088861004266995,0.118893853826849,0.1183536793462465,-0.0005401744806025066,0.0946705723837227,0.0969909472889463,0.0023203749052236045,-0.006002114762288485,-0.030523226964146305,1,ok,CI_AVAILABLE,-0.0473626069724559,0.0635382607579231,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.0198461330051662,0.0414360838465431,0.0215899508413769,0.118893853826849,0.1175771188651047,-0.0013167349617442953,0.0946705723837227,0.0959867149906259,0.0013161426069032006,0.01542899060232128,-0.008940751728040985,1,ok,CI_AVAILABLE,-0.0369410365819931,0.075024627149105,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.0904389414866165,0.0631818607241788,-0.0272570807624377,0.1145323587340401,0.1162358032845576,0.001703444550517505,0.0938491776480641,0.0957010045122932,0.0018518268642291058,-0.019788034262794296,-0.014128764205878885,1,ok,CI_AVAILABLE,-0.0670294463634491,0.0129089476540684,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.0904389414866165,0.0414360838465431,-0.04900285764007341,0.1145323587340401,0.1175771188651047,0.003044760131064611,0.0938491776480641,0.0959867149906259,0.002137537342561807,-0.05139384484472581,-0.04628253236808008,1,ok,CI_AVAILABLE,-0.0912805199623107,-0.0090794321149587,True,2000,ok
single,hek293t,cnn(7|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.0520193671674555,0.0287322334318657,-0.0232871337355898,0.1169262464072293,0.1183536793462465,0.0014274329390171897,0.0962084251495314,0.0969909472889463,0.000782522139414904,-0.0015003071811163782,-0.017591283752792897,1,ok,CI_AVAILABLE,-0.0644164755940437,0.0166129581630229,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.0520193671674555,0.0314902592803784,-0.020529107887077097,0.1169262464072293,0.1181855204840627,0.0012592740768333915,0.0962084251495314,0.0954321427349473,-0.0007762824145841063,0.020133724043615936,0.005061678392579816,1,ok,CI_AVAILABLE,-0.0579084455966949,0.0182816497981548,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.0546886577439708,0.0631818607241788,0.008493202980208003,0.1167615119527919,0.1162358032845576,-0.000525708668234301,0.0961686225529288,0.0957010045122932,-0.0004676180406355951,0.033832147008136804,0.03169161608385801,1,ok,CI_AVAILABLE,-0.0472658798098564,0.0666361898183822,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.0546886577439708,0.0314902592803784,-0.023198398463592403,0.1167615119527919,0.1181855204840627,0.0014240085312707956,0.0961686225529288,0.0954321427349473,-0.0007364798179815002,0.002429262286327838,0.0006083348309242065,1,ok,CI_AVAILABLE,-0.0780383273959159,0.0325168780982494,False,2000,ok
single,hek293t,cnn(7|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.0443965632469793,0.0414360838465431,-0.0029604794004362,0.1173954127685858,0.1175771188651047,0.00018170609651890768,0.0962922628601671,0.0959867149906259,-0.0003055478695411923,-0.017458712001307608,-0.032761834767891296,1,ok,CI_AVAILABLE,-0.0607495009899139,0.0597150400280952,False,2000,ok
single,hek293t,cnn(7|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.0443965632469793,0.0314902592803784,-0.012906303966600897,0.1173954127685858,0.1181855204840627,0.0007901077154768982,0.0962922628601671,0.0954321427349473,-0.0008601201252197987,-0.01725578614118506,-0.0316913478586239,1,ok,CI_AVAILABLE,-0.0715326964855194,0.0491863824427127,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0287322334318657,0.0630954715360135,0.0343632381041478,0.1183536793462465,0.1162411625345418,-0.0021125168117046983,0.0969909472889463,0.0967947633018795,-0.00019618398706680584,0.048406171100978584,0.0695022544330926,1,ok,CI_AVAILABLE,-0.0258686281740665,0.0945198610424995,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.0631818607241788,0.0630954715360135,-8.638918816530894e-05,0.1162358032845576,0.1162411625345418,5.359249984196457e-06,0.0957010045122932,0.0967947633018795,0.0010937587895862994,-0.004630744845562695,0.015766011034786087,1,ok,CI_AVAILABLE,-0.0610976889729499,0.058247797191143,False,2000,ok
single,hek293t,cnn(7|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.0414360838465431,0.0630954715360135,0.0216593876894704,0.1175771188651047,0.1162411625345418,-0.0013359563305629096,0.0959867149906259,0.0967947633018795,0.000808048311253598,0.02697506573636882,0.04791977919698728,1,ok,CI_AVAILABLE,-0.0412056297063827,0.0825150609016418,False,2000,ok
single,hek293t,cnn(7|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.0314902592803784,0.0630954715360135,0.0316052122556351,0.1181855204840627,0.1162411625345418,-0.0019443579495209001,0.0954321427349473,0.0967947633018795,0.0013626205669322045,0.02677213987624627,0.04684929228771989,1,ok,CI_AVAILABLE,-0.0351660102605819,0.0934529602527618,False,2000,ok
single,hek293t,linear,sequence,sequence_ctcf,ctcf,-0.0033419667602085,-0.0061753065053427,-0.0028333397451342003,0.1202920052575513,0.1204617319577238,0.00016972670017251223,0.1000450560009815,0.100259106186494,0.00021405018551250155,0.001910818418960597,0.0005829807025374001,1,ok,CI_AVAILABLE,-0.0217279233038425,0.0154096633195877,False,2000,ok
single,hek293t,linear,sequence,sequence_dnase,dnase,-0.0033419667602085,-0.0032674008395727,7.456592063579976e-05,0.1202920052575513,0.1202875352707114,-4.469986839894524e-06,0.1000450560009815,0.0999661240044613,-7.8931996520204e-05,8.888740052609423e-05,0.0014927867057916988,1,ok,CI_AVAILABLE,-0.0008793786400929,0.0011482328409329,False,2000,ok
single,hek293t,linear,sequence,sequence_h3k4me3,h3k4me3,-0.0033419667602085,-0.0326914478479014,-0.0293494810876929,0.1202920052575513,0.1220386980801184,0.0017466928225671058,0.1000450560009815,0.1017712242222802,0.0017261682212987017,-0.0372657870590449,-0.021785437173928487,1,ok,CI_AVAILABLE,-0.052570316940546,-0.005982850678265,True,2000,ok
single,hek293t,linear,sequence,sequence_rrbs,rrbs,-0.0033419667602085,-0.0197152665900723,-0.0163732998298638,0.1202920052575513,0.1212695417159437,0.0009775364583924084,0.1000450560009815,0.1008250653848681,0.0007800093838866012,-0.024649800093984,-0.021680650224060988,1,ok,CI_AVAILABLE,-0.0375749096274375,-0.0004022926150355,True,2000,ok
single,hek293t,linear,sequence_ctcf,sequence_ctcf_dnase,dnase,-0.0061753065053427,-0.0057777002142678,0.0003976062910749003,0.1204617319577238,0.1204379284143266,-2.380354339720503e-05,0.100259106186494,0.1002535668162392,-5.539370254797893e-06,0.00046428958242111795,9.198704514330747e-05,1,ok,CI_AVAILABLE,-0.0007234960794448,0.0015288412105292,False,2000,ok
single,hek293t,linear,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,-0.0061753065053427,-0.0373689783001167,-0.031193671794774,0.1204617319577238,0.1223147702744021,0.001853038316678296,0.100259106186494,0.1019207903302051,0.0016616841437110952,-0.0329014619792698,-0.0111230749370929,1,ok,CI_AVAILABLE,-0.057923886924982,-0.004624324850738,True,2000,ok
single,hek293t,linear,sequence_ctcf,sequence_ctcf_rrbs,rrbs,-0.0061753065053427,-0.0211413444377952,-0.014966037932452499,0.1204617319577238,0.1213543101756379,0.0008925782179140945,0.100259106186494,0.1010282078364365,0.0007691016499424969,-0.021227691027018186,-0.0164628848570178,1,ok,CI_AVAILABLE,-0.0361634418368339,0.0020557134412229,False,2000,ok
single,hek293t,linear,sequence_dnase,sequence_ctcf_dnase,ctcf,-0.0032674008395727,-0.0057777002142678,-0.0025102993746950997,0.1202875352707114,0.1204379284143266,0.00015039314361520173,0.0999661240044613,0.1002535668162392,0.00028744281177790765,0.0022862206008556207,-0.0008178189581109913,1,ok,CI_AVAILABLE,-0.022047784179449,0.0160521417856216,False,2000,ok
single,hek293t,linear,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,-0.0032674008395727,-0.0318865291716123,-0.028619128332039598,0.1202875352707114,0.1219911280260311,0.0017035927553196994,0.0999661240044613,0.1016366603613739,0.0016705363569126108,-0.03663552006657789,-0.0231278273604804,1,ok,CI_AVAILABLE,-0.0516425743699073,-0.0054195104166865,True,2000,ok
single,hek293t,linear,sequence_dnase,sequence_dnase_rrbs,rrbs,-0.0032674008395727,-0.019640565193677,-0.0163731643541043,0.1202875352707114,0.1212650997063365,0.0009775644356251056,0.0999661240044613,0.1008931684766856,0.0009270444722243032,-0.025016215880977785,-0.0223250571034542,1,ok,CI_AVAILABLE,-0.0373912081122398,-0.0004001915513072,True,2000,ok
single,hek293t,linear,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.0326914478479014,-0.0373689783001167,-0.004677530452215299,0.1220386980801184,0.1223147702744021,0.00027607219428370244,0.1017712242222802,0.1019207903302051,0.000149566107924895,0.006275143498735702,0.011245342939372988,1,ok,CI_AVAILABLE,-0.0294887423515319,0.0178828313946723,False,2000,ok
single,hek293t,linear,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.0326914478479014,-0.0318865291716123,0.0008049186762891028,0.1220386980801184,0.1219911280260311,-4.757005408730086e-05,0.1017712242222802,0.1016366603613739,-0.0001345638609062949,0.0007191543929931099,0.00015039651923978714,1,ok,CI_AVAILABLE,-0.0004540711524896,0.0021967054344713,False,2000,ok
single,hek293t,linear,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.0326914478479014,-0.0479041532375488,-0.015212705389647398,0.1220386980801184,0.122934295424058,0.000895597343939597,0.1017712242222802,0.1025867176014442,0.0008154933791639923,-0.02062908493909689,-0.018401860410223708,1,ok,CI_AVAILABLE,-0.0364065840840339,0.0009399711852893,False,2000,ok
single,hek293t,linear,sequence_rrbs,sequence_ctcf_rrbs,ctcf,-0.0197152665900723,-0.0211413444377952,-0.0014260778477229001,0.1212695417159437,0.1213543101756379,8.476845969419833e-05,0.1008250653848681,0.1010282078364365,0.00020314245156839716,0.005332927485926411,0.005800746069580587,1,ok,CI_AVAILABLE,-0.0218588821589946,0.01823640614748,False,2000,ok
single,hek293t,linear,sequence_rrbs,sequence_dnase_rrbs,dnase,-0.0197152665900723,-0.019640565193677,7.470139639529846e-05,0.1212695417159437,0.1212650997063365,-4.442009607197317e-06,0.1008250653848681,0.1008931684766856,6.810309181749796e-05,-0.0002775283864676903,0.0008483798263984876,1,ok,CI_AVAILABLE,-0.0009105190401896,0.0010478198528289,False,2000,ok
single,hek293t,linear,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,-0.0197152665900723,-0.0479041532375488,-0.0281888866474765,0.1212695417159437,0.122934295424058,0.0016647537081142944,0.1008250653848681,0.1025867176014442,0.0017616522165760928,-0.03324507190415779,-0.018506647360091208,1,ok,CI_AVAILABLE,-0.0511286668479442,-0.0051575913093984,True,2000,ok
single,hek293t,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,-0.0057777002142678,-0.0367555276393594,-0.0309778274250916,0.1204379284143266,0.1222785993581746,0.0018406709438480023,0.1002535668162392,0.10177512312649,0.0015215563102507906,-0.03321573511692841,-0.010825298728725896,1,ok,CI_AVAILABLE,-0.0577523857355117,-0.0048371911980211,True,2000,ok
single,hek293t,linear,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,-0.0057777002142678,-0.021170308862294,-0.015392608648026199,0.1204379284143266,0.121356031256098,0.0009181028417713927,0.1002535668162392,0.1009980960735972,0.0007445292573579898,-0.021935323985554714,-0.017197241615057007,1,ok,CI_AVAILABLE,-0.0367088615894317,0.0017095863586291,False,2000,ok
single,hek293t,linear,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,-0.0373689783001167,-0.0367555276393594,0.0006134506607572976,0.1223147702744021,0.1222785993581746,-3.6170916227498684e-05,0.1019207903302051,0.10177512312649,-0.00014566720371510244,0.00015001644476250742,0.00038976325351031127,1,ok,CI_AVAILABLE,-0.0008628607029095,0.0022611082531511,False,2000,ok
single,hek293t,linear,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,-0.0373689783001167,-0.0513576450922472,-0.013988666792130504,0.1223147702744021,0.1231367010405494,0.0008219307661472969,0.1019207903302051,0.1026805318899742,0.0007597415597691004,-0.01717012362571789,-0.016945933839563693,1,ok,CI_AVAILABLE,-0.0350237898528575,0.0037389218341559,False,2000,ok
single,hek293t,linear,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,-0.0211413444377952,-0.021170308862294,-2.8964424498800073e-05,0.1213543101756379,0.121356031256098,1.7210804600931162e-06,0.1010282078364365,0.1009980960735972,-3.0111762839304945e-05,-0.00024334337611540968,-0.0006423697128958988,1,ok,CI_AVAILABLE,-0.0009335607173852,0.0009490996599197,False,2000,ok
single,hek293t,linear,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,-0.0211413444377952,-0.0513576450922472,-0.030216300654452004,0.1213543101756379,0.1231367010405494,0.0017823908649114983,0.1010282078364365,0.1026805318899742,0.0016523240535376987,-0.0288438945779695,-0.011606123919638792,1,ok,CI_AVAILABLE,-0.0573707520961761,-0.0040443837642669,True,2000,ok
single,hek293t,linear,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,-0.0318865291716123,-0.0367555276393594,-0.004868998467747104,0.1219911280260311,0.1222785993581746,0.0002874713321435046,0.1016366603613739,0.10177512312649,0.00013846276511608746,0.0057060055505051,0.011484709673643512,1,ok,CI_AVAILABLE,-0.0303576197475194,0.0180788189172744,False,2000,ok
single,hek293t,linear,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,-0.0318865291716123,-0.0470962435556154,-0.0152097143840031,0.1219911280260311,0.1228868965479752,0.0008957685219441042,0.1016366603613739,0.1026390053121976,0.0010023449508236998,-0.0207771016364882,-0.018859889458582288,1,ok,CI_AVAILABLE,-0.0362505204975605,0.001362545765005,False,2000,ok
single,hek293t,linear,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,-0.019640565193677,-0.021170308862294,-0.0015297436686169986,0.1212650997063365,0.121356031256098,9.093154976148876e-05,0.1008931684766856,0.1009980960735972,0.00010492759691159426,0.005367112496278692,0.0043099965302862,1,ok,CI_AVAILABLE,-0.0218794737011194,0.0183333400636911,False,2000,ok
single,hek293t,linear,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,-0.019640565193677,-0.0470962435556154,-0.027455678361938397,0.1212650997063365,0.1228868965479752,0.001621796841638698,0.1008931684766856,0.1026390053121976,0.0017458368355120074,-0.0323964058220883,-0.019662659715608488,1,ok,CI_AVAILABLE,-0.0502445846796035,-0.0046454071998596,True,2000,ok
single,hek293t,linear,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,-0.0479041532375488,-0.0513576450922472,-0.0034534918546984053,0.122934295424058,0.1231367010405494,0.00020240561649140232,0.1025867176014442,0.1026805318899742,9.381428853000306e-05,0.009734104812114702,0.012701269510033003,1,ok,CI_AVAILABLE,-0.030083030462265,0.0217057541012763,False,2000,ok
single,hek293t,linear,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,-0.0479041532375488,-0.0470962435556154,0.0008079096819334011,0.122934295424058,0.1228868965479752,-4.7398876082793695e-05,0.1025867176014442,0.1026390053121976,5.228771075341254e-05,0.0005711376956017977,-0.0003076325291187926,1,ok,CI_AVAILABLE,-0.000401496887207,0.0019708364270627,False,2000,ok
single,hek293t,linear,sequence_ctcf_dnase_h3k4me3,all,rrbs,-0.0367555276393594,-0.0510118985867347,-0.0142563709473753,0.1222785993581746,0.12311645218182,0.0008378528236454019,0.10177512312649,0.1026219008779022,0.0008467777514122032,-0.017047619610391807,-0.016903404750576806,1,ok,CI_AVAILABLE,-0.035402312874794,0.0034925073850899,False,2000,ok
single,hek293t,linear,sequence_ctcf_dnase_rrbs,all,h3k4me3,-0.021170308862294,-0.0510118985867347,-0.029841589724440704,0.121356031256098,0.12311645218182,0.0017604209257220116,0.1009980960735972,0.1026219008779022,0.001623804804305004,-0.0283280307417655,-0.010531461864245695,1,ok,CI_AVAILABLE,-0.0570025108754634,-0.0038115084171295,True,2000,ok
single,hek293t,linear,sequence_ctcf_h3k4me3_rrbs,all,dnase,-0.0513576450922472,-0.0510118985867347,0.00034574650551250086,0.1231367010405494,0.12311645218182,-2.0248858729393637e-05,0.1026805318899742,0.1026219008779022,-5.863101207199961e-05,0.00027252046008859054,0.00043229234249719806,1,ok,CI_AVAILABLE,-0.000551831733901,0.0013126045232638,False,2000,ok
single,hek293t,linear,sequence_dnase_h3k4me3_rrbs,all,ctcf,-0.0470962435556154,-0.0510118985867347,-0.003915655031119306,0.1228868965479752,0.12311645218182,0.00022955563384480238,0.1026390053121976,0.1026219008779022,-1.7104434295409088e-05,0.009435487576601495,0.013441194381648994,1,ok,CI_AVAILABLE,-0.0310975201427936,0.0213025100529193,False,2000,ok
single,hek293t,mlp,sequence,sequence_ctcf,ctcf,-0.0036809091350349,-0.001575706728683,0.0021052024063518996,0.1203123216683711,0.1201860789851951,-0.00012624268317600051,0.1005012834261001,0.0990273900539942,-0.0014738933721058917,0.038489327808326396,0.0638714020937662,1,ok,CI_AVAILABLE,-0.0359559841454029,0.0421668700873851,False,2000,ok
single,hek293t,mlp,sequence,sequence_dnase,dnase,-0.0036809091350349,-0.0063429899947413,-0.0026620808597064,0.1203123216683711,0.1204717692752329,0.00015944760686180393,0.1005012834261001,0.099317639405039,-0.001183644021061095,0.016292399422904502,0.038355403799678695,1,ok,CI_AVAILABLE,-0.0325180739164352,0.0292189512401819,False,2000,ok
single,hek293t,mlp,sequence,sequence_h3k4me3,h3k4me3,-0.0036809091350349,-0.0205978435849789,-0.016916934449944,0.1203123216683711,0.1213220105581385,0.0010096888897674072,0.1005012834261001,0.0991379425244432,-0.0013633409016568926,-0.0336466708663129,0.007841296493491592,1,ok,CI_AVAILABLE,-0.0500156432390213,0.0193240623921155,False,2000,ok
single,hek293t,mlp,sequence,sequence_rrbs,rrbs,-0.0036809091350349,-0.0029248721884707,0.0007560369465642001,0.1203123216683711,0.1202669996465666,-4.532202180448919e-05,0.1005012834261001,0.1003792463159057,-0.00012203711019440067,0.0033398649512468015,0.004829931790322997,1,ok,CI_AVAILABLE,-0.0055330991744995,0.007385991513729,False,2000,ok
single,hek293t,mlp,sequence_ctcf,sequence_ctcf_dnase,dnase,-0.001575706728683,0.0126023369114952,0.0141780436401782,0.1201860789851951,0.119332385708884,-0.0008536932763110877,0.0990273900539942,0.0975230147406249,-0.001504375313369305,0.019995284718128198,0.012477311127631396,1,ok,CI_AVAILABLE,-0.0075432448647916,0.0381810255348682,False,2000,ok
single,hek293t,mlp,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,-0.001575706728683,-0.037412207362971,-0.035836500634288004,0.1201860789851951,0.1223173187879582,0.002131239802763113,0.0990273900539942,0.1011525640710138,0.0021251740170196015,-0.05460869234708439,-0.04586383277766,1,ok,CI_AVAILABLE,-0.0747333094477653,0.0014576285611838,False,2000,ok
single,hek293t,mlp,sequence_ctcf,sequence_ctcf_rrbs,rrbs,-0.001575706728683,0.0026055461294058,0.0041812528580888,0.1201860789851951,0.1199349477159142,-0.0002511312692808909,0.0990273900539942,0.098341566040902,-0.0006858240130922094,0.010593673976038609,0.0073772668385096996,1,ok,CI_AVAILABLE,-0.0053245038725435,0.0136157255619764,False,2000,ok
single,hek293t,mlp,sequence_dnase,sequence_ctcf_dnase,ctcf,-0.0063429899947413,0.0126023369114952,0.0189453269062365,0.1204717692752329,0.119332385708884,-0.0011393835663488922,0.099317639405039,0.0975230147406249,-0.0017946246644141017,0.04219221310355009,0.0379933094217189,1,ok,CI_AVAILABLE,-0.0033742382656782,0.0411729589104652,False,2000,ok
single,hek293t,mlp,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,-0.0063429899947413,-0.029258263315482,-0.0229152733207407,0.1204717692752329,0.1218356702649857,0.0013639009897527948,0.099317639405039,0.1021952465071644,0.0028776071021253957,-0.03974410424654071,-0.0566727732611628,1,ok,CI_AVAILABLE,-0.0594618543982505,0.0099039431661367,False,2000,ok
single,hek293t,mlp,sequence_dnase,sequence_dnase_rrbs,rrbs,-0.0063429899947413,-0.0020466934069569,0.0042962965877844,0.1204717692752329,0.1202143341578261,-0.0002574351174067929,0.099317639405039,0.0989711235211768,-0.00034651588386219734,0.010119254689993903,0.000994310942784904,1,ok,CI_AVAILABLE,-0.0012523174518719,0.0096850600093603,False,2000,ok
single,hek293t,mlp,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,-0.0205978435849789,-0.037412207362971,-0.016814363777992104,0.1213220105581385,0.1223173187879582,0.0009953082298197052,0.0991379425244432,0.1011525640710138,0.0020146215465706024,0.017527306327554906,0.010166272822614605,1,ok,CI_AVAILABLE,-0.0606034472584724,0.0248787701129913,False,2000,ok
single,hek293t,mlp,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,-0.0205978435849789,-0.029258263315482,-0.008660419730503102,0.1213220105581385,0.1218356702649857,0.0005136597068471915,0.0991379425244432,0.1021952465071644,0.0030573039827211934,0.010194966042676695,-0.0261586659549757,1,ok,CI_AVAILABLE,-0.0463771373033523,0.0288476403802633,False,2000,ok
single,hek293t,mlp,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,-0.0205978435849789,-0.0195441520178358,0.0010536915671430988,0.1213220105581385,0.1212593663968889,-6.26441612495976e-05,0.0991379425244432,0.0991397150070734,1.7724826301968033e-06,0.003311807883621204,0.0009055283902999062,1,ok,CI_AVAILABLE,-0.0043818727135658,0.0062767444178462,False,2000,ok
single,hek293t,mlp,sequence_rrbs,sequence_ctcf_rrbs,ctcf,-0.0029248721884707,0.0026055461294058,0.0055304183178765,0.1202669996465666,0.1199349477159142,-0.00033205193065240224,0.1003792463159057,0.098341566040902,-0.0020376802750037004,0.0457431368331182,0.0664187371419529,1,ok,CI_AVAILABLE,-0.0325505509972572,0.0452692545950412,False,2000,ok
