split_type,cell_line,model,random_seed,test_type,parent_combination,child_combination,added_environment,factor,null_hypothesis,alternative,observed_effect,p_value,n_permutations,seed,n_values,n_values_excluded,family_key,status,reason,fdr_family,FDR,fdr_status
single,hl60,linear,42,environment_edge,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00030202693772124093,0.916083916083916,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.916083916083916,ok
single,hl60,linear,42,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),6.0300749470983625e-06,0.34665334665334663,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.916083916083916,ok
single,hl60,linear,42,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-4.398977560345643e-05,0.6023976023976024,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.916083916083916,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0001367465354453075,0.8101898101898102,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.916083916083916,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),3.157123273617323e-05,0.04195804195804196,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.317016317016317,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0002764857799321661,0.8911088911088911,1000,2024,312,,environment_edge|single|hl60|linear,ok,,environment_edge|single|hl60|linear,0.916083916083916,ok
single,hl60,linear,42,environment_edge,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_dnase_h3k4me3,all,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_dnase_rrbs,all,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_ctcf_h3k4me3_rrbs,all,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,linear,42,environment_edge,sequence_dnase_h3k4me3_rrbs,all,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),,,0,2024,0,,environment_edge|single|hl60|linear,unavailable,invalid_experiment_excluded,environment_edge|single|hl60|linear,,ok
single,hl60,mlp,42,environment_edge,sequence,sequence_ctcf,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-2.4764452711996e-05,0.5304695304695305,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence,sequence_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.984637511722791e-05,0.5634365634365635,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence,sequence_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),7.89845560212183e-05,0.33966033966033965,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence,sequence_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00010192006462829451,0.1958041958041958,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.001354714159366397,0.999000999000999,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00035487220920160846,0.9270729270729271,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf,sequence_ctcf_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0001122649195929096,0.15684315684315683,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase,sequence_ctcf_dnase,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.001359632236961165,0.999000999000999,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-5.922370912658025e-05,0.6813186813186813,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase,sequence_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.04382999147919e-05,0.4245754245754246,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0004586212179348229,0.955044955044955,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00015805464026502646,0.8661338661338661,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.467237882689292e-05,0.3776223776223776,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.4419597747380853e-05,0.5054945054945055,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00010132813983073048,0.7472527472527473,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.7368702198167967e-06,0.48951048951048953,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0010872507236850508,0.003996003996003996,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.12787212787212787,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0010838059583244402,0.015984015984015984,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.25574425574425574,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),8.740877352026227e-05,0.3336663336663337,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-8.278444999404323e-05,0.6833166833166833,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00038317312063486614,0.952047952047952,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0005499215787885613,0.988011988011988,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00021315780414953405,0.8351648351648352,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-3.040548804742165e-05,0.5734265734265734,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0002962645785515165,0.9140859140859141,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00011006749708879375,0.7462537462537463,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0005660780467557589,0.98001998001998,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00021313250713934098,0.936063936063936,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_dnase_h3k4me3,all,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00036984095650158683,0.8281718281718282,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_dnase_rrbs,all,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0003663961911409763,0.8111888111888111,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_ctcf_h3k4me3_rrbs,all,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00019964773298728123,0.7002997002997003,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,mlp,42,environment_edge,sequence_dnase_h3k4me3_rrbs,all,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0005525932726036993,0.9210789210789211,1000,2024,312,,environment_edge|single|hl60|mlp,ok,,environment_edge|single|hl60|mlp,0.999000999000999,ok
single,hl60,transformer,42,environment_edge,sequence,sequence_ctcf,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0006769067096138996,0.9590409590409591,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9590409590409591,ok
single,hl60,transformer,42,environment_edge,sequence,sequence_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.985866879555632e-05,0.27972027972027974,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.813731722822632,ok
single,hl60,transformer,42,environment_edge,sequence,sequence_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.3699998200692784e-05,0.4725274725274725,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence,sequence_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-6.47748586800817e-05,0.6423576423576424,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf,sequence_ctcf_dnase,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0006316263996574501,0.057942057942057944,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.41558441558441556,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0002514691110952927,0.06493506493506493,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.41558441558441556,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf,sequence_ctcf_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00025576817383658686,0.054945054945054944,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.41558441558441556,ok
single,hl60,transformer,42,environment_edge,sequence_dnase,sequence_ctcf_dnase,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00014513897875200583,0.6853146853146853,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),9.640068562708111e-05,0.35864135864135865,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.8828094981941136,ok
single,hl60,transformer,42,environment_edge,sequence_dnase,sequence_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),2.4501360227462603e-05,0.3436563436563437,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.8828094981941136,ok
single,hl60,transformer,42,environment_edge,sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00043913759671929977,0.9210789210789211,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9590409590409591,ok
single,hl60,transformer,42,environment_edge,sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00018255935622194457,0.24875124875124874,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.796003996003996,ok
single,hl60,transformer,42,environment_edge,sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00015077724450792362,0.7092907092907093,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_rrbs,sequence_ctcf_rrbs,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.0003563636770972312,0.8661338661338661,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9590409590409591,ok
single,hl60,transformer,42,environment_edge,sequence_rrbs,sequence_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.0001891348877031006,0.16583416583416583,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.5896325896325896,ok
single,hl60,transformer,42,environment_edge,sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-7.230238762714917e-05,0.5784215784215784,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),1.0438020703912843e-05,0.5004995004995005,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-7.73322341023244e-06,0.5274725274725275,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00039059530926607026,0.025974025974025976,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.41558441558441556,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00017964299715932892,0.13086913086913088,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.5896325896325896,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00036812500241063085,0.10789210789210789,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.5754245754245754,ok
single,hl60,transformer,42,environment_edge,sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),0.00017534393441803463,0.15584415584415584,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.5896325896325896,ok
single,hl60,transformer,42,environment_edge,sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-0.00023110164367517414,0.8691308691308691,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9590409590409591,ok
single,hl60,transformer,42,environment_edge,sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,,mean per-sample loss difference (SE_parent - SE_child) = 0 on the same test samples (sign-flip randomization),greater (adding the environment reduces squared error),-1.7608523141353873e-05,0.5534465534465535,1000,2024,312,,environment_edge|single|hl60|transformer,ok,,environment_edge|single|hl60|transformer,0.9091708291708293,ok
