split_type,cell_line,model,parent_combination,child_combination,added_environment,parent_r2,child_r2,delta_r2,parent_rmse,child_rmse,delta_rmse,parent_mae,child_mae,delta_mae,delta_pearson,delta_spearman,n_paired,status,warning,ci_low,ci_high,ci_excludes_zero,n_bootstrap,bootstrap_status,abs_delta_r2,rel_delta_r2
single,hela,cnn(3|3),sequence,sequence_rrbs,rrbs,0.0629940852378942,0.0728723418262243,0.0098782565883301,0.1709484896450337,0.1700450015856493,-0.0009034880593843,0.1370631160939889,0.1349617738021726,-0.0021013422918162,0.0181992753388532,0.0153988594235367,1,ok,CI_AVAILABLE,-0.0044490322470664,0.0221521891653537,False,2000,ok,0.0098782565883301,0.15681244597846494
single,hela,cnn(3|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.0674178457956483,0.0654349552844564,-0.0019828905111918,0.1705444741179203,0.1707256868136991,0.0001812126957787,0.1369984811676659,0.1370773232973222,7.88421296563091e-05,-0.0150459186045824,-0.0063596709416028,1,ok,CI_AVAILABLE,-0.0184755101799964,0.0152964470908045,False,2000,ok,0.0019828905111918,-0.029411952989453007
single,hela,cnn(3|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.0674178457956483,0.070425448531362,0.0030076027357136,0.1705444741179203,0.1702692467579915,-0.0002752273599288,0.1369984811676659,0.1358728779151342,-0.0011256032525316,-0.0062870277568837,-0.0084763954792246,1,ok,CI_AVAILABLE,-0.0145649295300245,0.020840423181653,False,2000,ok,0.0030076027357136,0.04461137403930126
single,hela,cnn(3|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.0674178457956483,0.0678106711892745,0.0003928253936262,0.1705444741179203,0.1705085516759988,-3.592244192152094e-05,0.1369984811676659,0.1377529358800003,0.0007544547123344,-0.0038862826520024,-0.0071204323518433,1,ok,CI_AVAILABLE,-0.0154289733618497,0.01648560911417,False,2000,ok,0.0003928253936262,0.005826727166823182
single,hela,cnn(3|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.0665228821363363,0.0654349552844564,-0.0010879268518798,0.1706262870203739,0.1707256868136991,9.939979332518334e-05,0.1364163548430616,0.1370773232973222,0.0006609684542605,-0.0060945199405335,-0.0007430061133759,1,ok,CI_AVAILABLE,-0.0166233889758586,0.015717914327979,False,2000,ok,0.0010879268518798,-0.01635417493863438
single,hela,cnn(3|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.0665228821363363,0.0669712679998888,0.0004483858635525,0.1706262870203739,0.170585302831766,-4.098418860790098e-05,0.1364163548430616,0.1369364717989858,0.0005201169559241,-0.003673076512004,-0.0138193939689575,1,ok,CI_AVAILABLE,-0.0141085805371403,0.0155016332864761,False,2000,ok,0.0004483858635525,0.00674032527083762
single,hela,cnn(3|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.0665228821363363,0.0706801445138439,0.0041572623775076,0.1706262870203739,0.1702459189549802,-0.0003803680653937,0.1364163548430616,0.1356673935491878,-0.0007489612938738,0.0025083164214651,-0.0029054087933198,1,ok,CI_AVAILABLE,-0.0100961197167634,0.018970476463437,False,2000,ok,0.0041572623775076,0.062493720115545166
single,hela,cnn(3|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.0626721162781174,0.070425448531362,0.0077533322532445,0.1709778573252077,0.1702692467579915,-0.0007086105672162,0.1365953263424623,0.1358728779151342,-0.0007224484273281,0.004365121301844,-0.0017593513710585,1,ok,CI_AVAILABLE,-0.0079091917723417,0.0239018220454454,False,2000,ok,0.0077533322532445,0.1237126287364841
single,hela,cnn(3|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.0626721162781174,0.0669712679998888,0.0042991517217713,0.1709778573252077,0.170585302831766,-0.0003925544934416,0.1365953263424623,0.1369364717989858,0.0003411454565235,-0.0019723261173252,-0.0127190146890183,1,ok,CI_AVAILABLE,-0.0104614747688174,0.0207738149911165,False,2000,ok,0.0042991517217713,0.06859751955228599
single,hela,cnn(3|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.0626721162781174,0.0541639014495327,-0.0085082148285847,0.1709778573252077,0.1717520955157026,0.0007742381904949,0.1365953263424623,0.1355869770309733,-0.0010083493114889,-0.0115444726358536,-0.0096776849732019,1,ok,CI_AVAILABLE,-0.0246766619384288,0.0081164892762899,False,2000,ok,0.0085082148285847,-0.13575757982749703
single,hela,cnn(3|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.0728723418262243,0.0678106711892745,-0.0050616706369498,0.1700450015856493,0.1705085516759988,0.0004635500903494,0.1349617738021726,0.1377529358800003,0.0027911620778276,-0.0007972512020454,-0.0074729953786659,1,ok,CI_AVAILABLE,-0.021455293521285,0.0113407997414469,False,2000,ok,0.0050616706369498,-0.06945942054421908
single,hela,cnn(3|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.0728723418262243,0.0706801445138439,-0.0021921973123804,0.1700450015856493,0.1702459189549802,0.0002009173693308,0.1349617738021726,0.1356673935491878,0.0007056197470151,-0.0033540507926269,-0.0088746366483693,1,ok,CI_AVAILABLE,-0.0137110706418752,0.0100647006183862,False,2000,ok,0.0021921973123804,-0.03008270706611904
single,hela,cnn(3|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.0728723418262243,0.0541639014495327,-0.0187084403766916,0.1700450015856493,0.1717520955157026,0.0017070939300533,0.1349617738021726,0.1355869770309733,0.0006252032288006,-0.0191075902446244,-0.0167472921081906,1,ok,CI_AVAILABLE,-0.0327626466751098,-0.0043162866495549,True,2000,ok,0.0187084403766916,-0.2567289578987986
single,hela,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.0654349552844564,0.0507208205076851,-0.0147141347767713,0.1707256868136991,0.1720644219185495,0.0013387351048504,0.1370773232973222,0.1381128552188305,0.0010355319215082,-0.0091398934542341,-0.0123519341375658,1,ok,CI_AVAILABLE,-0.0346879437565803,0.0024205134250223,False,2000,ok,0.0147141347767713,-0.2248665825903993
single,hela,cnn(3|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.0654349552844564,0.0626428560286871,-0.0027920992557693,0.1707256868136991,0.1709805259835272,0.0002548391698281,0.1370773232973222,0.1373204955919295,0.0002431722946072,-0.0002732939316064,-0.0030046658696711,1,ok,CI_AVAILABLE,-0.0222545601427555,0.0151270572096109,False,2000,ok,0.0027920992557693,-0.04266984280239193
single,hela,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.070425448531362,0.0507208205076851,-0.0197046280236768,0.1702692467579915,0.1720644219185495,0.001795175160558,0.1358728779151342,0.1381128552188305,0.0022399773036962,-0.0178987843019328,-0.010235209599944,1,ok,CI_AVAILABLE,-0.0374526381492614,-0.0041758297011256,True,2000,ok,0.0197046280236768,-0.2797941430916396
single,hela,cnn(3|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.070425448531362,0.0454545662982245,-0.0249708822331374,0.1702692467579915,0.172541037098346,0.0022717903403545,0.1358728779151342,0.1357595775915988,-0.0001133003235354,-0.0236937279608167,-0.0121899265508043,1,ok,CI_AVAILABLE,-0.042564783245325,-0.0088920341804623,True,2000,ok,0.0249708822331374,-0.35457185937576696
single,hela,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.0678106711892745,0.0626428560286871,-0.0051678151605873,0.1705085516759988,0.1709805259835272,0.0004719743075284,0.1377529358800003,0.1373204955919295,-0.0004324402880707,-0.0114329298841864,-0.0022439044594306,1,ok,CI_AVAILABLE,-0.0187453366816043,0.0084493188187479,False,2000,ok,0.0051678151605873,-0.07620946777186131
single,hela,cnn(3|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.0678106711892745,0.0454545662982245,-0.02235610489105,0.1705085516759988,0.172541037098346,0.0020324854223472,0.1377529358800003,0.1357595775915988,-0.0019933582884014,-0.026094473065698,-0.0135458896781855,1,ok,CI_AVAILABLE,-0.0419295206665992,-0.0034772530198097,True,2000,ok,0.02235610489105,-0.32968417063221794
single,hela,cnn(3|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.0669712679998888,0.0507208205076851,-0.0162504474922036,0.170585302831766,0.1720644219185495,0.0014791190867834,0.1369364717989858,0.1381128552188305,0.0011763834198446,-0.0115613368827635,0.0007244537180157,1,ok,CI_AVAILABLE,-0.0351767688989639,0.0005120590212754,False,2000,ok,0.0162504474922036,-0.24264804859646052
single,hela,cnn(3|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.0669712679998888,0.0563947003231571,-0.0105765676767317,0.170585302831766,0.1715494332549671,0.000964130423201,0.1369364717989858,0.1365313810114888,-0.000405090787497,-0.0138335482736595,0.0001151150617706,1,ok,CI_AVAILABLE,-0.0250803977251052,0.0035553320776671,False,2000,ok,0.0105765676767317,-0.15792694378653935
single,hela,cnn(3|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.0706801445138439,0.0626428560286871,-0.0080372884851567,0.1702459189549802,0.1709805259835272,0.0007346070285469,0.1356673935491878,0.1373204955919295,0.0016531020427416,-0.008876130293605,-0.0008422631897272,1,ok,CI_AVAILABLE,-0.0227051563560962,0.0066346451640129,False,2000,ok,0.0080372884851567,-0.11371352648525586
single,hela,cnn(3|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.0706801445138439,0.0563947003231571,-0.0142854441906868,0.1702459189549802,0.1715494332549671,0.0013035142999869,0.1356673935491878,0.1365313810114888,0.0008639874623009,-0.0200149412071287,-0.010798870113867,1,ok,CI_AVAILABLE,-0.0282141789793968,-0.0008226037025451,True,2000,ok,0.0142854441906868,-0.2021139640976364
single,hela,cnn(3|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.0541639014495327,0.0454545662982245,-0.0087093351513082,0.1717520955157026,0.172541037098346,0.0007889415826433,0.1355869770309733,0.1357595775915988,0.0001726005606254,-0.007784134023119,-0.0042715929486609,1,ok,CI_AVAILABLE,-0.0246545802801847,0.0066171484068036,False,2000,ok,0.0087093351513082,-0.16079593452888796
single,hela,cnn(3|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.0541639014495327,0.0563947003231571,0.0022307988736243,0.1717520955157026,0.1715494332549671,-0.0002026622607355,0.1355869770309733,0.1365313810114888,0.0009444039805154,-0.0042614017551311,-0.0029262146540458,1,ok,CI_AVAILABLE,-0.0130355777218937,0.0177085883915424,False,2000,ok,0.0022307988736243,0.041186081761537256
single,hela,cnn(3|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0507208205076851,0.0660784701821737,0.0153576496744886,0.1720644219185495,0.1706668982668669,-0.0013975236516826,0.1381128552188305,0.1372874852431538,-0.0008253699756766,0.0135474550846695,0.0131015169086462,1,ok,CI_AVAILABLE,-0.0001987263531191,0.0320287458598613,False,2000,ok,0.0153576496744886,0.3027878792331769
single,hela,cnn(3|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.0626428560286871,0.0660784701821737,0.0034356141534866,0.1709805259835272,0.1706668982668669,-0.0003136277166602,0.1373204955919295,0.1372874852431538,-3.301034877570275e-05,0.0046808555620418,0.0037542486407515,1,ok,CI_AVAILABLE,-0.0107704503461718,0.0173305813223123,False,2000,ok,0.0034356141534866,0.05484446864800148
single,hela,cnn(3|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.0454545662982245,0.0660784701821737,0.0206239038839492,0.172541037098346,0.1706668982668669,-0.0018741388314791,0.1357595775915988,0.1372874852431538,0.0015279076515549,0.0193423987435535,0.0150562338595064,1,ok,CI_AVAILABLE,0.0034748404286801,0.0394375324249267,True,2000,ok,0.0206239038839492,0.4537256773860097
single,hela,cnn(3|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.0563947003231571,0.0660784701821737,0.0096837698590166,0.1715494332549671,0.1706668982668669,-0.0008825349881002,0.1365313810114888,0.1372874852431538,0.000756104231665,0.0158196664755655,0.0137108555648913,1,ok,CI_AVAILABLE,-0.0056812344118952,0.0240927953273057,False,2000,ok,0.0096837698590166,0.17171418242363098
single,hela,cnn(5|3),sequence,sequence_ctcf,ctcf,0.1007255856627609,0.1118925171254171,0.0111669314626562,0.1674712340634519,0.1664281810161004,-0.0010430530473514,0.1333128975375793,0.1314118541914276,-0.0019010433461517,0.0186746448401198,0.0220718456669448,1,ok,CI_AVAILABLE,-0.007368782069534,0.0297041162848472,False,2000,ok,0.0111669314626562,0.1108648948445351
single,hela,cnn(5|3),sequence,sequence_dnase,dnase,0.1007255856627609,0.1171140635709883,0.0163884779082274,0.1674712340634519,0.1659382101610043,-0.0015330239024476,0.1333128975375793,0.1318218969681047,-0.0014910005694745,0.024985907575263,0.0266692569919244,1,ok,CI_AVAILABLE,-0.001304832054302,0.0331339091062545,False,2000,ok,0.0163884779082274,0.1627042205850024
single,hela,cnn(5|3),sequence,sequence_h3k4me3,h3k4me3,0.1007255856627609,0.0956898686047349,-0.0050357170580259,0.1674712340634519,0.1679394784666043,0.0004682444031523,0.1333128975375793,0.1321139046201671,-0.0011989929174122,0.0108658293707753,0.0127206598096215,1,ok,CI_AVAILABLE,-0.0352511666715145,0.0226356834173202,False,2000,ok,0.0050357170580259,-0.049994418249261645
single,hela,cnn(5|3),sequence,sequence_rrbs,rrbs,0.1007255856627609,0.0952850684616188,-0.005440517201142,0.1674712340634519,0.1679770619882867,0.0005058279248348,0.1333128975375793,0.132274822186374,-0.0010380753512052,0.0178796983959422,0.0229279690984817,1,ok,CI_AVAILABLE,-0.0358290113508701,0.0230226628482341,False,2000,ok,0.005440517201142,-0.05401325954417762
single,hela,cnn(5|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.1118925171254171,0.1125821953643784,0.0006896782389612,0.1664281810161004,0.1663635468418979,-6.463417420249362e-05,0.1314118541914276,0.1307785586517591,-0.0006332955396684,0.0019492432489062,-0.0031316155413347,1,ok,CI_AVAILABLE,-0.011558199301362,0.0131967291235923,False,2000,ok,0.0006896782389612,0.006163756582472441
single,hela,cnn(5|3),sequence_ctcf,sequence_ctcf_h3k4me3,h3k4me3,0.1118925171254171,0.1131517286759248,0.0012592115505076,0.1664281810161004,0.1663101532834163,-0.0001180277326841,0.1314118541914276,0.1304714997975344,-0.0009403543938932,0.0024577345550123,-0.0010320979447543,1,ok,CI_AVAILABLE,-0.0108256908133625,0.0138733955100178,False,2000,ok,0.0012592115505076,0.011253760151773028
single,hela,cnn(5|3),sequence_ctcf,sequence_ctcf_rrbs,rrbs,0.1118925171254171,0.1030709070611287,-0.0088216100642884,0.1664281810161004,0.1672527077231358,0.0008245267070353,0.1314118541914276,0.1321253431362828,0.0007134889448552,-0.0065329631570288,-0.0094041734233683,1,ok,CI_AVAILABLE,-0.0274562388658523,0.0089856758713722,False,2000,ok,0.0088216100642884,-0.07884003587478965
single,hela,cnn(5|3),sequence_dnase,sequence_ctcf_dnase,ctcf,0.1171140635709883,0.1125821953643784,-0.0045318682066099,0.1659382101610043,0.1663635468418979,0.0004253366808936,0.1318218969681047,0.1307785586517591,-0.0010433383163455,-0.0043620194862369,-0.0077290268663143,1,ok,CI_AVAILABLE,-0.0184802003204822,0.0103444578126072,False,2000,ok,0.0045318682066099,-0.0386961912892974
single,hela,cnn(5|3),sequence_dnase,sequence_dnase_h3k4me3,h3k4me3,0.1171140635709883,0.1040870514048255,-0.0130270121661627,0.1659382101610043,0.1671579393311375,0.0012197291701332,0.1318218969681047,0.1312219308777361,-0.0005999660903686,-0.0122160984408866,-0.0124688362268023,1,ok,CI_AVAILABLE,-0.0304145645350217,0.0048463358543813,False,2000,ok,0.0130270121661627,-0.11123354248797301
single,hela,cnn(5|3),sequence_dnase,sequence_dnase_rrbs,rrbs,0.1171140635709883,0.102837063970109,-0.0142769996008793,0.1659382101610043,0.1672745089678463,0.0013362988068419,0.1318218969681047,0.1308413835281499,-0.0009805134399548,-0.0145527173632168,-0.0132146398061162,1,ok,CI_AVAILABLE,-0.0322970934212207,0.0049857199192047,False,2000,ok,0.0142769996008793,-0.12190679040203693
single,hela,cnn(5|3),sequence_h3k4me3,sequence_ctcf_h3k4me3,ctcf,0.0956898686047349,0.1131517286759248,0.0174618600711898,0.1679394784666043,0.1663101532834163,-0.0016293251831879,0.1321139046201671,0.1304714997975344,-0.0016424048226326,0.0102665500243567,0.0083190879125689,1,ok,CI_AVAILABLE,-0.0068702055141329,0.0436424054205417,False,2000,ok,0.0174618600711898,0.18248389642292556
single,hela,cnn(5|3),sequence_h3k4me3,sequence_dnase_h3k4me3,dnase,0.0956898686047349,0.1040870514048255,0.0083971828000906,0.1679394784666043,0.1671579393311375,-0.0007815391354667,0.1321139046201671,0.1312219308777361,-0.0008919737424309,0.001903979763601,0.0014797609555005,1,ok,CI_AVAILABLE,-0.0155276414006948,0.0314748100936412,False,2000,ok,0.0083971828000906,0.08775414704326485
single,hela,cnn(5|3),sequence_h3k4me3,sequence_h3k4me3_rrbs,rrbs,0.0956898686047349,0.104671613014687,0.0089817444099521,0.1679394784666043,0.1671033971691462,-0.000836081297458,0.1321139046201671,0.1313768073097746,-0.0007370973103924,0.001890681292574,0.0020653004228147,1,ok,CI_AVAILABLE,-0.0131592545658349,0.0318383127450943,False,2000,ok,0.0089817444099521,0.09386306555663583
single,hela,cnn(5|3),sequence_rrbs,sequence_ctcf_rrbs,ctcf,0.0952850684616188,0.1030709070611287,0.0077858385995099,0.1679770619882867,0.1672527077231358,-0.0007243542651509,0.132274822186374,0.1321253431362828,-0.0001494790500912,-0.0057380167128512,-0.0102602968549052,1,ok,CI_AVAILABLE,-0.0149175496771931,0.0320762544870376,False,2000,ok,0.0077858385995099,0.08171100388772945
single,hela,cnn(5|3),sequence_rrbs,sequence_dnase_rrbs,dnase,0.0952850684616188,0.102837063970109,0.0075519955084902,0.1679770619882867,0.1672745089678463,-0.0007025530204404,0.132274822186374,0.1308413835281499,-0.0014334386582241,-0.007446508183896,-0.0094733519126735,1,ok,CI_AVAILABLE,-0.0174968652427196,0.0355917811393737,False,2000,ok,0.0075519955084902,0.07925686186112332
single,hela,cnn(5|3),sequence_rrbs,sequence_h3k4me3_rrbs,h3k4me3,0.0952850684616188,0.104671613014687,0.0093865445530681,0.1679770619882867,0.1671033971691462,-0.0008736648191405,0.132274822186374,0.1313768073097746,-0.0008980148765994,-0.0051231877325927,-0.0081420088660454,1,ok,CI_AVAILABLE,-0.0128509998321533,0.0329093486070632,False,2000,ok,0.0093865445530681,0.09851013075410694
single,hela,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_h3k4me3,h3k4me3,0.1125821953643784,0.0945532663534545,-0.0180289290109239,0.1663635468418979,0.1680449845547698,0.0016814377128718,0.1307785586517591,0.1337259764871209,0.0029474178353617,-0.0178656425712872,-0.0075549977999765,1,ok,CI_AVAILABLE,-0.0408163405954837,0.002861148212105,False,2000,ok,0.0180289290109239,-0.16014014429699377
single,hela,cnn(5|3),sequence_ctcf_dnase,sequence_ctcf_dnase_rrbs,rrbs,0.1125821953643784,0.0999924052446213,-0.012589790119757,0.1663635468418979,0.1675394899876749,0.0011759431457769,0.1307785586517591,0.13169697448022,0.0009184158284608,-0.0075612433218669,0.0025648297815067,1,ok,CI_AVAILABLE,-0.035530786961317,0.0079729687422513,False,2000,ok,0.012589790119757,-0.11182754145990366
single,hela,cnn(5|3),sequence_ctcf_h3k4me3,sequence_ctcf_dnase_h3k4me3,dnase,0.1131517286759248,0.0945532663534545,-0.0185984623224702,0.1663101532834163,0.1680449845547698,0.0017348312713534,0.1304714997975344,0.1337259764871209,0.0032544766895865,-0.0183741338773932,-0.0096545153965569,1,ok,CI_AVAILABLE,-0.0417908504605293,0.0023529813624918,False,2000,ok,0.0185984623224702,-0.1643674607547324
single,hela,cnn(5|3),sequence_ctcf_h3k4me3,sequence_ctcf_h3k4me3_rrbs,rrbs,0.1131517286759248,0.087634831150043,-0.0255168975258817,0.1663101532834163,0.1686857709711741,0.0023756176877577,0.1304714997975344,0.1327082944901456,0.0022367946926112,-0.00953043551598,0.0006926958827582,1,ok,CI_AVAILABLE,-0.0531973838806152,-0.0013658658135682,True,2000,ok,0.0255168975258817,-0.22551045242060813
single,hela,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_dnase_rrbs,dnase,0.1030709070611287,0.0999924052446213,-0.0030785018165074,0.1672527077231358,0.1675394899876749,0.000286782264539,0.1321253431362828,0.13169697448022,-0.0004283686560627,0.0009209630840681,0.0088373876635403,1,ok,CI_AVAILABLE,-0.0206095669418573,0.0139822419732809,False,2000,ok,0.0030785018165074,-0.029867805613485284
single,hela,cnn(5|3),sequence_ctcf_rrbs,sequence_ctcf_h3k4me3_rrbs,h3k4me3,0.1030709070611287,0.087634831150043,-0.0154360759110857,0.1672527077231358,0.1686857709711741,0.0014330632480382,0.1321253431362828,0.1327082944901456,0.0005829513538627,-0.0005397378039389,0.0090647713613721,1,ok,CI_AVAILABLE,-0.0376304313540458,0.0040972726419568,False,2000,ok,0.0154360759110857,-0.149761715999365
single,hela,cnn(5|3),sequence_dnase_h3k4me3,sequence_ctcf_dnase_h3k4me3,ctcf,0.1040870514048255,0.0945532663534545,-0.009533785051371,0.1671579393311375,0.1680449845547698,0.0008870452236322,0.1312219308777361,0.1337259764871209,0.0025040456093848,-0.0100115636166375,-0.0028151884394885,1,ok,CI_AVAILABLE,-0.0301179252564907,0.0103978412225842,False,2000,ok,0.009533785051371,-0.09159434264586164
single,hela,cnn(5|3),sequence_dnase_h3k4me3,sequence_dnase_h3k4me3_rrbs,rrbs,0.1040870514048255,0.0871299704262225,-0.016957080978603,0.1671579393311375,0.1687324359718252,0.0015744966406876,0.1312219308777361,0.1343275377615004,0.0031056068837642,-0.017822246416261,-0.005834338464203,1,ok,CI_AVAILABLE,-0.0363145545125007,0.0008575558895245,False,2000,ok,0.016957080978603,-0.16291249247374553
single,hela,cnn(5|3),sequence_dnase_rrbs,sequence_ctcf_dnase_rrbs,ctcf,0.102837063970109,0.0999924052446213,-0.0028446587254876,0.1672745089678463,0.1675394899876749,0.0002649810198286,0.1308413835281499,0.13169697448022,0.0008555909520701,0.0026294545551129,0.0080504427213086,1,ok,CI_AVAILABLE,-0.0230633709579706,0.0158473532646894,False,2000,ok,0.0028446587254876,-0.02766180417514097
single,hela,cnn(5|3),sequence_dnase_rrbs,sequence_dnase_h3k4me3_rrbs,h3k4me3,0.102837063970109,0.0871299704262225,-0.0157070935438864,0.1672745089678463,0.1687324359718252,0.0014579270039788,0.1308413835281499,0.1343275377615004,0.0034861542333504,-0.0154856274939307,-0.0050885348848891,1,ok,CI_AVAILABLE,-0.0380791313946247,0.0040656449273228,False,2000,ok,0.0157070935438864,-0.15273767003355795
single,hela,cnn(5|3),sequence_h3k4me3_rrbs,sequence_ctcf_h3k4me3_rrbs,ctcf,0.104671613014687,0.087634831150043,-0.0170367818646439,0.1671033971691462,0.1686857709711741,0.0015823738020278,0.1313768073097746,0.1327082944901456,0.0013314871803709,-0.0011545667841973,0.0069464833725124,1,ok,CI_AVAILABLE,-0.0446927100419998,0.0083645777776837,False,2000,ok,0.0170367818646439,-0.16276410933166172
single,hela,cnn(5|3),sequence_h3k4me3_rrbs,sequence_dnase_h3k4me3_rrbs,dnase,0.104671613014687,0.0871299704262225,-0.0175416425884644,0.1671033971691462,0.1687324359718252,0.0016290388026789,0.1313768073097746,0.1343275377615004,0.0029507304517257,-0.017808947945234,-0.0064198779315172,1,ok,CI_AVAILABLE,-0.0399398356676101,0.0043172566220164,False,2000,ok,0.0175416425884644,-0.16758739149269672
single,hela,cnn(5|3),sequence_ctcf_dnase_h3k4me3,all,rrbs,0.0945532663534545,0.0889788578395122,-0.0055744085139422,0.1680449845547698,0.1685614776818227,0.0005164931270529,0.1337259764871209,0.1341127837336468,0.0003868072465258,0.0049941998831894,-0.0060015567979824,1,ok,CI_AVAILABLE,-0.0251643843948841,0.0128799751400947,False,2000,ok,0.0055744085139422,-0.0589552188827006
single,hela,cnn(5|3),sequence_ctcf_dnase_rrbs,all,h3k4me3,0.0999924052446213,0.0889788578395122,-0.011013547405109,0.1675394899876749,0.1685614776818227,0.0010219876941477,0.13169697448022,0.1341127837336468,0.0024158092534267,-0.0053101993662307,-0.0161213843794658,1,ok,CI_AVAILABLE,-0.0367053151130676,0.0132602360099554,False,2000,ok,0.011013547405109,-0.11014383920624242
single,hela,cnn(5|3),sequence_ctcf_h3k4me3_rrbs,all,dnase,0.087634831150043,0.0889788578395122,0.0013440266894692,0.1686857709711741,0.1685614776818227,-0.0001242932893514,0.1327082944901456,0.1341127837336468,0.0014044892435012,-0.0038494984782236,-0.0163487680772976,1,ok,CI_AVAILABLE,-0.0228436719626188,0.0259449817240238,False,2000,ok,0.0013440266894692,0.015336672323451386
single,hela,cnn(5|3),sequence_dnase_h3k4me3_rrbs,all,ctcf,0.0871299704262225,0.0889788578395122,0.0018488874132897,0.1687324359718252,0.1685614776818227,-0.0001709582900024,0.1343275377615004,0.1341127837336468,-0.0002147540278535,0.0128048826828129,-0.0029824067732679,1,ok,CI_AVAILABLE,-0.0172478854656219,0.0200745575129985,False,2000,ok,0.0018488874132897,0.02121987881145041
single,hela,cnn(7|3),sequence,sequence_ctcf,ctcf,0.1075670211474916,0.1025515490839874,-0.0050154720635041,0.1668329799997166,0.1673011237338534,0.0004681437341367,0.1326513101214339,0.1343912805727038,0.0017399704512698,-0.0110679408050093,-0.0049973091099324,1,ok,CI_AVAILABLE,-0.0333293229341506,0.0230058170855045,False,2000,ok,0.0050154720635041,-0.046626484679045684
single,hela,cnn(7|3),sequence,sequence_dnase,dnase,0.1075670211474916,0.1030193926313312,-0.0045476285161604,0.1668329799997166,0.1672575106692268,0.0004245306695102,0.1326513101214339,0.1345328039773879,0.0018814938559539,-0.0240455607514565,-0.0171908228912612,1,ok,CI_AVAILABLE,-0.0288004111498594,0.0210981033742427,False,2000,ok,0.0045476285161604,-0.04227716327595307
single,hela,cnn(7|3),sequence,sequence_h3k4me3,h3k4me3,0.1075670211474916,0.0689268450965894,-0.0386401760509022,0.1668329799997166,0.1704064403373759,0.0035734603376592,0.1326513101214339,0.1382674215204516,0.0056161113990176,-0.0295668724387969,-0.0211901544584046,1,ok,CI_AVAILABLE,-0.0702028274536132,-0.0080299703404307,True,2000,ok,0.0386401760509022,-0.35921954181403176
single,hela,cnn(7|3),sequence,sequence_rrbs,rrbs,0.1075670211474916,0.1097321594366746,0.0021651382891829,0.1668329799997166,0.166630479736323,-0.0002025002633936,0.1326513101214339,0.1334223312364884,0.0007710211150544,-0.0181988285705089,-0.0152111755224954,1,ok,CI_AVAILABLE,-0.0217262245714664,0.0285009779036045,False,2000,ok,0.0021651382891829,0.020128272272355193
single,hela,cnn(7|3),sequence_ctcf,sequence_ctcf_dnase,dnase,0.1025515490839874,0.1185523556924831,0.0160008066084956,0.1673011237338534,0.1658029917302221,-0.0014981320036313,0.1343912805727038,0.1298814914448963,-0.0045097891278075,0.0111210750392627,0.0054896606706169,1,ok,CI_AVAILABLE,-0.0085710156708955,0.0439555570483207,False,2000,ok,0.0160008066084956,0.15602696157608795
