cell_line,environment,region,model,mean_norm_attribution
hl60,sequence_ctcf_dnase_h3k4me3,seed core (9-16),mlp,0.33525817918578305
hl60,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.22734648679090852
hl60,sequence_ctcf_dnase_h3k4me3,PAM (21-23),mlp,0.10921447029765737
hl60,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),transformer,0.415547566500517
hl60,sequence_ctcf_dnase_h3k4me3,seed core (9-16),transformer,0.1602106656391141
hl60,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.32629022205022584
hl60,sequence_ctcf_dnase_h3k4me3,PAM (21-23),transformer,0.0979515458101429
hl60,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.31742924794199234
hl60,sequence_ctcf_dnase_h3k4me3,seed core (9-16),xgboost,0.29410902067011746
hl60,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.3392994783946976
hl60,sequence_ctcf_dnase_h3k4me3,PAM (21-23),xgboost,0.04916225299319255
hl60,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),cnn,0.346780359352713
hl60,sequence_ctcf_dnase_rrbs,seed core (9-16),cnn,0.34102165556821684
hl60,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.19628832573926924
hl60,sequence_ctcf_dnase_rrbs,PAM (21-23),cnn,0.11590965933980096
hl60,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),linear,0.6525493128402358
hl60,sequence_ctcf_dnase_rrbs,seed core (9-16),linear,0.1414065452240189
hl60,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),linear,0.09987836662817409
hl60,sequence_ctcf_dnase_rrbs,PAM (21-23),linear,0.10616577530757125
hl60,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),mlp,0.34266615489342983
hl60,sequence_ctcf_dnase_rrbs,seed core (9-16),mlp,0.3343011664761305
hl60,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.2143489455232556
hl60,sequence_ctcf_dnase_rrbs,PAM (21-23),mlp,0.10868373310718422
hl60,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),transformer,0.32153796604532514
hl60,sequence_ctcf_dnase_rrbs,seed core (9-16),transformer,0.2164553889792401
hl60,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.35561168530254117
hl60,sequence_ctcf_dnase_rrbs,PAM (21-23),transformer,0.10639495967289356
hl60,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),xgboost,0.309795395955975
hl60,sequence_ctcf_dnase_rrbs,seed core (9-16),xgboost,0.2958954785440676
hl60,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.34426674101465204
hl60,sequence_ctcf_dnase_rrbs,PAM (21-23),xgboost,0.05004238448530542
hl60,sequence_ctcf_h3k4me3,PAM-distal (1-8),cnn,0.3448583480334025
hl60,sequence_ctcf_h3k4me3,seed core (9-16),cnn,0.33315263625864644
hl60,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),cnn,0.2022890379039198
hl60,sequence_ctcf_h3k4me3,PAM (21-23),cnn,0.1196999778040313
hl60,sequence_ctcf_h3k4me3,PAM-distal (1-8),linear,0.47077955164115853
hl60,sequence_ctcf_h3k4me3,seed core (9-16),linear,0.15644147272682396
hl60,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),linear,0.13047879487197653
hl60,sequence_ctcf_h3k4me3,PAM (21-23),linear,0.24230018076004087
hl60,sequence_ctcf_h3k4me3,PAM-distal (1-8),mlp,0.3293654196929559
hl60,sequence_ctcf_h3k4me3,seed core (9-16),mlp,0.31432159229346684
hl60,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),mlp,0.23699598813088205
hl60,sequence_ctcf_h3k4me3,PAM (21-23),mlp,0.11931699988269524
hl60,sequence_ctcf_h3k4me3,PAM-distal (1-8),transformer,0.3030693576247788
hl60,sequence_ctcf_h3k4me3,seed core (9-16),transformer,0.24873278998730985
hl60,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),transformer,0.31415903866460326
hl60,sequence_ctcf_h3k4me3,PAM (21-23),transformer,0.13403881372330806
hl60,sequence_ctcf_h3k4me3,PAM-distal (1-8),xgboost,0.31648429988875193
hl60,sequence_ctcf_h3k4me3,seed core (9-16),xgboost,0.29973378218776814
hl60,sequence_ctcf_h3k4me3,PAM-proximal seed (17-20),xgboost,0.3353221467240106
hl60,sequence_ctcf_h3k4me3,PAM (21-23),xgboost,0.04845977119946936
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.34717016576328175
hl60,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),cnn,0.34532136858284757
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.1990801410681105
hl60,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),cnn,0.10842832458576021
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),linear,0.18775291762850957
hl60,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),linear,0.0013890887081691975
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,2.209027083885255e-11
hl60,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),linear,0.810857993641231
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.3180192099120182
hl60,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),mlp,0.3233075707855615
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.23790358034587555
hl60,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),mlp,0.1207696389565447
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.30905694581186677
hl60,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),transformer,0.26222303922873597
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.2735692798888909
hl60,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),transformer,0.1551507350705064
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.3140624873800216
hl60,sequence_ctcf_h3k4me3_rrbs,seed core (9-16),xgboost,0.2947776193323552
hl60,sequence_ctcf_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.341060320828279
hl60,sequence_ctcf_h3k4me3_rrbs,PAM (21-23),xgboost,0.05009957245934422
hl60,sequence_ctcf_rrbs,PAM-distal (1-8),cnn,0.34575338776571707
hl60,sequence_ctcf_rrbs,seed core (9-16),cnn,0.3437344554622971
hl60,sequence_ctcf_rrbs,PAM-proximal seed (17-20),cnn,0.2023434927104174
hl60,sequence_ctcf_rrbs,PAM (21-23),cnn,0.10816866406156851
hl60,sequence_ctcf_rrbs,PAM-distal (1-8),linear,0.26007510425786434
hl60,sequence_ctcf_rrbs,seed core (9-16),linear,0.0006630934339868613
hl60,sequence_ctcf_rrbs,PAM-proximal seed (17-20),linear,9.792958176484e-12
hl60,sequence_ctcf_rrbs,PAM (21-23),linear,0.7392618022983559
hl60,sequence_ctcf_rrbs,PAM-distal (1-8),mlp,0.3170113726395581
hl60,sequence_ctcf_rrbs,seed core (9-16),mlp,0.348385826922716
hl60,sequence_ctcf_rrbs,PAM-proximal seed (17-20),mlp,0.22485582016737615
hl60,sequence_ctcf_rrbs,PAM (21-23),mlp,0.10974698027034964
hl60,sequence_ctcf_rrbs,PAM-distal (1-8),transformer,0.28319140997859127
hl60,sequence_ctcf_rrbs,seed core (9-16),transformer,0.29013090588621415
hl60,sequence_ctcf_rrbs,PAM-proximal seed (17-20),transformer,0.2916795985712882
hl60,sequence_ctcf_rrbs,PAM (21-23),transformer,0.13499808556390644
hl60,sequence_ctcf_rrbs,PAM-distal (1-8),xgboost,0.30352727795121204
hl60,sequence_ctcf_rrbs,seed core (9-16),xgboost,0.2973034460470334
hl60,sequence_ctcf_rrbs,PAM-proximal seed (17-20),xgboost,0.3464777732259285
hl60,sequence_ctcf_rrbs,PAM (21-23),xgboost,0.05269150277582606
hl60,sequence_dnase,PAM-distal (1-8),cnn,0.35270308350851265
hl60,sequence_dnase,seed core (9-16),cnn,0.3334747298324052
hl60,sequence_dnase,PAM-proximal seed (17-20),cnn,0.20120912581515593
hl60,sequence_dnase,PAM (21-23),cnn,0.11261306084392625
hl60,sequence_dnase,PAM-distal (1-8),linear,0.6761917422074715
hl60,sequence_dnase,seed core (9-16),linear,0.13865179339924727
hl60,sequence_dnase,PAM-proximal seed (17-20),linear,0.10042350363673222
hl60,sequence_dnase,PAM (21-23),linear,0.08473296075654912
hl60,sequence_dnase,PAM-distal (1-8),mlp,0.33666945547328275
hl60,sequence_dnase,seed core (9-16),mlp,0.3168400166220652
hl60,sequence_dnase,PAM-proximal seed (17-20),mlp,0.22759499813614215
hl60,sequence_dnase,PAM (21-23),mlp,0.11889552976851
hl60,sequence_dnase,PAM-distal (1-8),transformer,0.3584987104045655
hl60,sequence_dnase,seed core (9-16),transformer,0.18833530018234715
hl60,sequence_dnase,PAM-proximal seed (17-20),transformer,0.3049097479899434
hl60,sequence_dnase,PAM (21-23),transformer,0.14825624142314398
hl60,sequence_dnase,PAM-distal (1-8),xgboost,0.3020564441916764
hl60,sequence_dnase,seed core (9-16),xgboost,0.2947766632443463
hl60,sequence_dnase,PAM-proximal seed (17-20),xgboost,0.355521509403355
hl60,sequence_dnase,PAM (21-23),xgboost,0.04764538316062229
hl60,sequence_dnase_h3k4me3,PAM-distal (1-8),cnn,0.3402751194183653
hl60,sequence_dnase_h3k4me3,seed core (9-16),cnn,0.32855602901408815
hl60,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.2014229692868035
hl60,sequence_dnase_h3k4me3,PAM (21-23),cnn,0.1297458822807431
hl60,sequence_dnase_h3k4me3,PAM-distal (1-8),linear,0.3606362909387438
hl60,sequence_dnase_h3k4me3,seed core (9-16),linear,0.2684270706205775
hl60,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.2043149869710732
hl60,sequence_dnase_h3k4me3,PAM (21-23),linear,0.16662165146960553
hl60,sequence_dnase_h3k4me3,PAM-distal (1-8),mlp,0.32332840935845275
hl60,sequence_dnase_h3k4me3,seed core (9-16),mlp,0.3256853904968535
hl60,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.24944675482144255
hl60,sequence_dnase_h3k4me3,PAM (21-23),mlp,0.10153944532325118
hl60,sequence_dnase_h3k4me3,PAM-distal (1-8),transformer,0.3453961971391135
hl60,sequence_dnase_h3k4me3,seed core (9-16),transformer,0.2007247932403644
hl60,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.3428324226102002
hl60,sequence_dnase_h3k4me3,PAM (21-23),transformer,0.11104658701032179
hl60,sequence_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.30565245178858336
hl60,sequence_dnase_h3k4me3,seed core (9-16),xgboost,0.30279995157239026
hl60,sequence_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.3472004388196609
hl60,sequence_dnase_h3k4me3,PAM (21-23),xgboost,0.04434715781936555
hl60,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.3435060228585084
hl60,sequence_dnase_h3k4me3_rrbs,seed core (9-16),cnn,0.33238269889136984
hl60,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.20184198803684592
hl60,sequence_dnase_h3k4me3_rrbs,PAM (21-23),cnn,0.1222692902132759
hl60,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),linear,0.35254126982951584
hl60,sequence_dnase_h3k4me3_rrbs,seed core (9-16),linear,0.2849173513782531
hl60,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.2089306274710514
hl60,sequence_dnase_h3k4me3_rrbs,PAM (21-23),linear,0.15361075132117966
hl60,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.3216929217215768
hl60,sequence_dnase_h3k4me3_rrbs,seed core (9-16),mlp,0.3302079223241608
hl60,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.240230289191959
hl60,sequence_dnase_h3k4me3_rrbs,PAM (21-23),mlp,0.1078688667623034
hl60,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.3353893951056238
hl60,sequence_dnase_h3k4me3_rrbs,seed core (9-16),transformer,0.20762558541035508
hl60,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.3372444397895268
hl60,sequence_dnase_h3k4me3_rrbs,PAM (21-23),transformer,0.11974057969449425
hl60,sequence_dnase_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.302822907517208
hl60,sequence_dnase_h3k4me3_rrbs,seed core (9-16),xgboost,0.2949135852739623
hl60,sequence_dnase_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.3534857552662618
hl60,sequence_dnase_h3k4me3_rrbs,PAM (21-23),xgboost,0.04877775194256797
hl60,sequence_dnase_rrbs,PAM-distal (1-8),cnn,0.3472729901351562
hl60,sequence_dnase_rrbs,seed core (9-16),cnn,0.32772801897600023
hl60,sequence_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.1966369515632077
hl60,sequence_dnase_rrbs,PAM (21-23),cnn,0.12836203932563583
hl60,sequence_dnase_rrbs,PAM-distal (1-8),linear,0.6657784633855897
hl60,sequence_dnase_rrbs,seed core (9-16),linear,0.1461598760455582
hl60,sequence_dnase_rrbs,PAM-proximal seed (17-20),linear,0.10289070498618358
hl60,sequence_dnase_rrbs,PAM (21-23),linear,0.0851709555826685
hl60,sequence_dnase_rrbs,PAM-distal (1-8),mlp,0.342839280810456
hl60,sequence_dnase_rrbs,seed core (9-16),mlp,0.32107887996456075
hl60,sequence_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.22074969212540013
hl60,sequence_dnase_rrbs,PAM (21-23),mlp,0.11533214709958314
hl60,sequence_dnase_rrbs,PAM-distal (1-8),transformer,0.34829488519657376
hl60,sequence_dnase_rrbs,seed core (9-16),transformer,0.19475608177093903
hl60,sequence_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.30271650964286223
hl60,sequence_dnase_rrbs,PAM (21-23),transformer,0.15423252338962484
hl60,sequence_dnase_rrbs,PAM-distal (1-8),xgboost,0.301370267987741
hl60,sequence_dnase_rrbs,seed core (9-16),xgboost,0.29568254919227877
hl60,sequence_dnase_rrbs,PAM-proximal seed (17-20),xgboost,0.35475478356291457
hl60,sequence_dnase_rrbs,PAM (21-23),xgboost,0.048192399257065636
hl60,sequence_h3k4me3,PAM-distal (1-8),cnn,0.3420347519729198
hl60,sequence_h3k4me3,seed core (9-16),cnn,0.34817881294528585
hl60,sequence_h3k4me3,PAM-proximal seed (17-20),cnn,0.20447776155521274
hl60,sequence_h3k4me3,PAM (21-23),cnn,0.10530867352658171
hl60,sequence_h3k4me3,PAM-distal (1-8),linear,0.2812272279680579
hl60,sequence_h3k4me3,seed core (9-16),linear,0.29901164135249314
hl60,sequence_h3k4me3,PAM-proximal seed (17-20),linear,0.2196808779525012
hl60,sequence_h3k4me3,PAM (21-23),linear,0.20008025272694777
hl60,sequence_h3k4me3,PAM-distal (1-8),mlp,0.30811438415134007
hl60,sequence_h3k4me3,seed core (9-16),mlp,0.316974465569186
hl60,sequence_h3k4me3,PAM-proximal seed (17-20),mlp,0.26142575890193176
hl60,sequence_h3k4me3,PAM (21-23),mlp,0.11348539137754217
hl60,sequence_h3k4me3,PAM-distal (1-8),transformer,0.3576729464526705
hl60,sequence_h3k4me3,seed core (9-16),transformer,0.2775111699354468
hl60,sequence_h3k4me3,PAM-proximal seed (17-20),transformer,0.24136614024563818
hl60,sequence_h3k4me3,PAM (21-23),transformer,0.12344974336624442
hl60,sequence_h3k4me3,PAM-distal (1-8),xgboost,0.29847366217205096
hl60,sequence_h3k4me3,seed core (9-16),xgboost,0.29995180425803486
hl60,sequence_h3k4me3,PAM-proximal seed (17-20),xgboost,0.35598834857258466
hl60,sequence_h3k4me3,PAM (21-23),xgboost,0.045586184997329755
hl60,sequence_h3k4me3_rrbs,PAM-distal (1-8),cnn,0.3321179317368218
hl60,sequence_h3k4me3_rrbs,seed core (9-16),cnn,0.3284814059739137
hl60,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),cnn,0.20765927242186202
hl60,sequence_h3k4me3_rrbs,PAM (21-23),cnn,0.13174138986740241
hl60,sequence_h3k4me3_rrbs,PAM-distal (1-8),linear,0.6148256989886823
hl60,sequence_h3k4me3_rrbs,seed core (9-16),linear,0.14661725412372167
hl60,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),linear,0.15933460932825833
hl60,sequence_h3k4me3_rrbs,PAM (21-23),linear,0.07922243755933758
hl60,sequence_h3k4me3_rrbs,PAM-distal (1-8),mlp,0.30346085197785067
hl60,sequence_h3k4me3_rrbs,seed core (9-16),mlp,0.31404000485797096
hl60,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),mlp,0.2561350776649375
hl60,sequence_h3k4me3_rrbs,PAM (21-23),mlp,0.12636406549924095
hl60,sequence_h3k4me3_rrbs,PAM-distal (1-8),transformer,0.35791809648815115
hl60,sequence_h3k4me3_rrbs,seed core (9-16),transformer,0.28797173320652336
hl60,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),transformer,0.22447238737931707
hl60,sequence_h3k4me3_rrbs,PAM (21-23),transformer,0.12963778292600842
hl60,sequence_h3k4me3_rrbs,PAM-distal (1-8),xgboost,0.2978093108537853
hl60,sequence_h3k4me3_rrbs,seed core (9-16),xgboost,0.29291798157832205
hl60,sequence_h3k4me3_rrbs,PAM-proximal seed (17-20),xgboost,0.36283209225064567
hl60,sequence_h3k4me3_rrbs,PAM (21-23),xgboost,0.04644061531724697
hl60,sequence_rrbs,PAM-distal (1-8),cnn,0.3421663163335923
hl60,sequence_rrbs,seed core (9-16),cnn,0.33489599444889134
hl60,sequence_rrbs,PAM-proximal seed (17-20),cnn,0.20460647501916376
hl60,sequence_rrbs,PAM (21-23),cnn,0.11833121419835266
hl60,sequence_rrbs,PAM-distal (1-8),linear,0.6799261198063795
hl60,sequence_rrbs,seed core (9-16),linear,5.4379246106677684e-08
hl60,sequence_rrbs,PAM-proximal seed (17-20),linear,2.7295089580115794e-12
hl60,sequence_rrbs,PAM (21-23),linear,0.32007382581164484
hl60,sequence_rrbs,PAM-distal (1-8),mlp,0.3121855608399849
hl60,sequence_rrbs,seed core (9-16),mlp,0.3397721054183012
hl60,sequence_rrbs,PAM-proximal seed (17-20),mlp,0.23943305384971922
hl60,sequence_rrbs,PAM (21-23),mlp,0.10860927989199476
hl60,sequence_rrbs,PAM-distal (1-8),transformer,0.29005724063038507
hl60,sequence_rrbs,seed core (9-16),transformer,0.28997735624601795
hl60,sequence_rrbs,PAM-proximal seed (17-20),transformer,0.3407564936308681
hl60,sequence_rrbs,PAM (21-23),transformer,0.07920890949272896
hl60,sequence_rrbs,PAM-distal (1-8),xgboost,0.3058393416838555
hl60,sequence_rrbs,seed core (9-16),xgboost,0.29485530965540574
hl60,sequence_rrbs,PAM-proximal seed (17-20),xgboost,0.3530760755929909
hl60,sequence_rrbs,PAM (21-23),xgboost,0.046229273067747816
none,all,PAM-distal (1-8),cnn,0.34226312948242665
none,all,seed core (9-16),cnn,0.34524010351567314
none,all,PAM-proximal seed (17-20),cnn,0.1978636734547223
none,all,PAM (21-23),cnn,0.1146330935471779
none,all,PAM-distal (1-8),linear,0.39059751793824826
none,all,seed core (9-16),linear,0.27367827138259715
none,all,PAM-proximal seed (17-20),linear,0.18590050158069257
none,all,PAM (21-23),linear,0.14982370909846193
none,all,PAM-distal (1-8),mlp,0.3016553067784519
none,all,seed core (9-16),mlp,0.3406428158916479
none,all,PAM-proximal seed (17-20),mlp,0.2565204789592289
none,all,PAM (21-23),mlp,0.10118139837067115
none,all,PAM-distal (1-8),transformer,0.28653663041449046
none,all,seed core (9-16),transformer,0.24932092159771968
none,all,PAM-proximal seed (17-20),transformer,0.3792293086405519
none,all,PAM (21-23),transformer,0.08491313934723796
none,all,PAM-distal (1-8),xgboost,0.2892404911955221
none,all,seed core (9-16),xgboost,0.32333210580035554
none,all,PAM-proximal seed (17-20),xgboost,0.3402352451090951
none,all,PAM (21-23),xgboost,0.047192157895027176
none,sequence,PAM-distal (1-8),cnn,0.336452216084565
none,sequence,seed core (9-16),cnn,0.3385021622372496
none,sequence,PAM-proximal seed (17-20),cnn,0.2030088614282436
none,sequence,PAM (21-23),cnn,0.12203676024994178
none,sequence,PAM-distal (1-8),linear,0.752285381571829
none,sequence,seed core (9-16),linear,2.8048417019349667e-12
none,sequence,PAM-proximal seed (17-20),linear,3.1864531781766484e-12
none,sequence,PAM (21-23),linear,0.24771461842217968
none,sequence,PAM-distal (1-8),mlp,0.29552565947415166
none,sequence,seed core (9-16),mlp,0.32363923443905895
none,sequence,PAM-proximal seed (17-20),mlp,0.3009365202253719
none,sequence,PAM (21-23),mlp,0.0798985858614175
none,sequence,PAM-distal (1-8),transformer,0.286010180480747
none,sequence,seed core (9-16),transformer,0.2788984209521992
none,sequence,PAM-proximal seed (17-20),transformer,0.3529842576891243
none,sequence,PAM (21-23),transformer,0.08210714087792945
none,sequence,PAM-distal (1-8),xgboost,0.2865245542463402
none,sequence,seed core (9-16),xgboost,0.3343914662795793
none,sequence,PAM-proximal seed (17-20),xgboost,0.33343454028979774
none,sequence,PAM (21-23),xgboost,0.04564943918428273
none,sequence_ctcf,PAM-distal (1-8),cnn,0.350053370947763
none,sequence_ctcf,seed core (9-16),cnn,0.3406497982110138
none,sequence_ctcf,PAM-proximal seed (17-20),cnn,0.19271348955113007
none,sequence_ctcf,PAM (21-23),cnn,0.1165833412900931
none,sequence_ctcf,PAM-distal (1-8),linear,0.2710070000213156
none,sequence_ctcf,seed core (9-16),linear,0.06742021038882759
none,sequence_ctcf,PAM-proximal seed (17-20),linear,0.05702895300492551
none,sequence_ctcf,PAM (21-23),linear,0.6045438365849314
none,sequence_ctcf,PAM-distal (1-8),mlp,0.3033633012914924
none,sequence_ctcf,seed core (9-16),mlp,0.31953774079002395
none,sequence_ctcf,PAM-proximal seed (17-20),mlp,0.2614388062672787
none,sequence_ctcf,PAM (21-23),mlp,0.1156601516512048
none,sequence_ctcf,PAM-distal (1-8),transformer,0.29634585150863196
none,sequence_ctcf,seed core (9-16),transformer,0.26375175941779283
none,sequence_ctcf,PAM-proximal seed (17-20),transformer,0.3428279878344583
none,sequence_ctcf,PAM (21-23),transformer,0.09707440123911701
none,sequence_ctcf,PAM-distal (1-8),xgboost,0.2933978004433283
none,sequence_ctcf,seed core (9-16),xgboost,0.32892529229790035
none,sequence_ctcf,PAM-proximal seed (17-20),xgboost,0.3300470493779064
none,sequence_ctcf,PAM (21-23),xgboost,0.047629857880864816
none,sequence_ctcf_dnase,PAM-distal (1-8),cnn,0.3456332059075215
none,sequence_ctcf_dnase,seed core (9-16),cnn,0.334290963492883
none,sequence_ctcf_dnase,PAM-proximal seed (17-20),cnn,0.18870344341417086
none,sequence_ctcf_dnase,PAM (21-23),cnn,0.13137238718542465
none,sequence_ctcf_dnase,PAM-distal (1-8),linear,0.3806058366659291
none,sequence_ctcf_dnase,seed core (9-16),linear,0.2748073215938998
none,sequence_ctcf_dnase,PAM-proximal seed (17-20),linear,0.17390355007118702
none,sequence_ctcf_dnase,PAM (21-23),linear,0.17068329166898397
none,sequence_ctcf_dnase,PAM-distal (1-8),mlp,0.31220545649014153
none,sequence_ctcf_dnase,seed core (9-16),mlp,0.33483200571374516
none,sequence_ctcf_dnase,PAM-proximal seed (17-20),mlp,0.25266425883210364
none,sequence_ctcf_dnase,PAM (21-23),mlp,0.10029827896400972
none,sequence_ctcf_dnase,PAM-distal (1-8),transformer,0.20999178189984466
none,sequence_ctcf_dnase,seed core (9-16),transformer,0.31147575266957095
none,sequence_ctcf_dnase,PAM-proximal seed (17-20),transformer,0.3743639207928263
none,sequence_ctcf_dnase,PAM (21-23),transformer,0.104168544637758
none,sequence_ctcf_dnase,PAM-distal (1-8),xgboost,0.2937957604868684
none,sequence_ctcf_dnase,seed core (9-16),xgboost,0.33163198041820574
none,sequence_ctcf_dnase,PAM-proximal seed (17-20),xgboost,0.32642922271614155
none,sequence_ctcf_dnase,PAM (21-23),xgboost,0.04814303637878434
none,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),cnn,0.34572383680543217
none,sequence_ctcf_dnase_h3k4me3,seed core (9-16),cnn,0.3447825958950159
none,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),cnn,0.19099460189102033
none,sequence_ctcf_dnase_h3k4me3,PAM (21-23),cnn,0.11849896540853161
none,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),linear,0.3832698020980391
none,sequence_ctcf_dnase_h3k4me3,seed core (9-16),linear,0.2714843505843688
none,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),linear,0.17571181998702273
none,sequence_ctcf_dnase_h3k4me3,PAM (21-23),linear,0.16953402733056938
none,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),mlp,0.3008750537261887
none,sequence_ctcf_dnase_h3k4me3,seed core (9-16),mlp,0.33616441247529416
none,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),mlp,0.263821668456235
none,sequence_ctcf_dnase_h3k4me3,PAM (21-23),mlp,0.09913886534228214
none,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),transformer,0.2532059956709328
none,sequence_ctcf_dnase_h3k4me3,seed core (9-16),transformer,0.28303942185152303
none,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),transformer,0.38242065179639934
none,sequence_ctcf_dnase_h3k4me3,PAM (21-23),transformer,0.08133393068114482
none,sequence_ctcf_dnase_h3k4me3,PAM-distal (1-8),xgboost,0.2877322222688373
none,sequence_ctcf_dnase_h3k4me3,seed core (9-16),xgboost,0.32977886628655195
none,sequence_ctcf_dnase_h3k4me3,PAM-proximal seed (17-20),xgboost,0.33405066208510875
none,sequence_ctcf_dnase_h3k4me3,PAM (21-23),xgboost,0.04843824935950186
none,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),cnn,0.34759852133658875
none,sequence_ctcf_dnase_rrbs,seed core (9-16),cnn,0.34091608773001914
none,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),cnn,0.1859605623775737
none,sequence_ctcf_dnase_rrbs,PAM (21-23),cnn,0.12552482855581837
none,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),linear,0.3882005557225633
none,sequence_ctcf_dnase_rrbs,seed core (9-16),linear,0.2761627319536767
none,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),linear,0.1847363633376293
none,sequence_ctcf_dnase_rrbs,PAM (21-23),linear,0.15090034898613067
none,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),mlp,0.3047342155018633
none,sequence_ctcf_dnase_rrbs,seed core (9-16),mlp,0.34350544625423757
none,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),mlp,0.24487918076187853
none,sequence_ctcf_dnase_rrbs,PAM (21-23),mlp,0.10688115748202069
none,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),transformer,0.19513369717321738
none,sequence_ctcf_dnase_rrbs,seed core (9-16),transformer,0.2955973806269377
none,sequence_ctcf_dnase_rrbs,PAM-proximal seed (17-20),transformer,0.40217085131930513
none,sequence_ctcf_dnase_rrbs,PAM (21-23),transformer,0.10709807088053978
none,sequence_ctcf_dnase_rrbs,PAM-distal (1-8),xgboost,0.28283517218980087
