训练方式(split_type),细胞系(cell_line),环境配置(environment),模型(model),特征名(feature),显著性等级(significance),核心贡献指标值,信噪比(SNR/t_stat),FDR校正q值
single,hl60,sequence_ctcf_dnase,xgboost,pos19_G,.,0.056911788880825,0.840357729978789,
single,hl60,sequence_ctcf_dnase,xgboost,pos1_G,.,0.0554069727659225,0.876789076949784,
single,hl60,sequence_ctcf_dnase,xgboost,pos17_G,.,0.0446177311241626,0.8747448896920723,
single,hl60,sequence_ctcf_dnase,xgboost,pos20_C,.,0.0421067960560321,0.8072063471960443,
single,hl60,sequence_ctcf_dnase,xgboost,pos21_T,.,0.0414493791759014,0.8265353461369543,
single,hl60,sequence_ctcf_dnase,xgboost,pos4_G,.,0.0393906384706497,0.8553511325121872,
single,hl60,sequence_ctcf_dnase,xgboost,pos14_G,.,0.0382570102810859,0.828478790137656,
single,hl60,sequence_ctcf_dnase,xgboost,pos6_A,.,0.0349980257451534,0.8165989741373477,
single,hl60,sequence_ctcf_dnase,xgboost,pos17_CTCF,.,0.0305961873382329,0.8025193909557509,
single,hl60,sequence_ctcf_dnase,xgboost,pos6_C,.,0.0296933893114328,0.8153093429030474,
single,hl60,sequence_ctcf_dnase,xgboost,pos16_CTCF,.,0.029386868700385,0.8080821100036903,
single,hl60,sequence_ctcf_dnase,xgboost,pos10_C,.,0.0246046055108308,0.804518459548729,
single,hl60,sequence_ctcf_dnase,xgboost,pos11_CTCF,.,0.0224157068878412,0.8187069024293151,
single,hl60,sequence_ctcf_dnase,xgboost,pos1_CTCF,.,0.0209145881235599,0.8441024065097587,
single,hl60,sequence_ctcf_dnase,xgboost,pos5_CTCF,.,0.0173470377922058,0.8467148488804599,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_Dnase,***,0.0046754823997616,2.745994329452514,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_Dnase,***,0.0041936417110264,3.0680811405181885,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_Dnase,***,0.0041254353709518,2.901155471801758,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_Dnase,***,0.0039907675236463,2.801182746887207,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_Dnase,***,0.0039515919052064,3.036871671676636,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_Dnase,***,0.0039496608078479,3.044382095336914,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_Dnase,***,0.0039476137608289,3.102264165878296,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_Dnase,***,0.0039450088515877,3.079129695892334,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_Dnase,***,0.0039435639046132,3.104810953140259,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_Dnase,***,0.0039424011483788,3.109107255935669,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_Dnase,***,0.0039408546872437,3.1055243015289307,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_Dnase,***,0.0039301454089581,3.1216182708740234,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_Dnase,***,0.0039288196712732,3.071478843688965,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_Dnase,***,0.0039269872941076,3.0763697624206543,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_Dnase,***,0.0039266711100935,3.090029239654541,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_Dnase,***,0.0039251651614904,3.0995376110076904,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_Dnase,***,0.0039197253063321,3.0520715713500977,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_Dnase,***,0.0039164647459983,3.0497143268585205,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_Dnase,***,0.0039160824380815,3.0657639503479004,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_Dnase,***,0.0039137564599514,3.027493715286255,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_Dnase,***,0.0028529912233352,3.293816566467285,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_Dnase,***,0.0028144211973994,2.893233060836792,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_A,**,0.0153479697182774,1.824207425117493,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_C,**,0.0152466315776109,1.9374849796295168,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_H3K4me3,**,0.0047922497615218,2.223526954650879,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_H3K4me3,**,0.0045281713828444,2.2330946922302246,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_H3K4me3,**,0.0042788893915712,2.196356773376465,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_H3K4me3,**,0.004251142963767,2.2042624950408936,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_H3K4me3,**,0.0040802559815347,2.332873821258545,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_H3K4me3,**,0.0040792939253151,2.3293259143829346,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_H3K4me3,**,0.0040770503692328,2.330446720123291,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_H3K4me3,**,0.0040745418518781,2.343338251113892,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_H3K4me3,**,0.0040739360265433,2.3352530002593994,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_H3K4me3,**,0.0040713846683502,2.338174819946289,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_H3K4me3,**,0.0040699080564081,2.335392713546753,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_H3K4me3,**,0.0040698363445699,2.328096866607666,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_H3K4me3,**,0.0040650321170687,2.3172600269317627,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_H3K4me3,**,0.0040614451281726,2.3149006366729736,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_H3K4me3,**,0.004059933591634,2.338655948638916,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_H3K4me3,**,0.0040578735060989,2.312579870223999,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_H3K4me3,**,0.0040561696514487,2.3594229221343994,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_H3K4me3,**,0.0040494347922503,2.361691474914551,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_H3K4me3,**,0.0040399255231022,2.352949619293213,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_H3K4me3,**,0.0038338494487106,2.41271710395813,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_H3K4me3,**,0.0028456337749958,2.3804218769073486,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_H3K4me3,**,0.0024369417224079,1.9429577589035036,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_H3K4me3,**,0.0019815140403807,1.965191125869751,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_Dnase,**,0.0013297003461048,2.25989294052124,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_T,*,0.0181631967425346,1.6045408248901367,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_T,*,0.0177918765693902,1.247813701629639,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_A,*,0.0135405967012047,1.46624493598938,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_T,*,0.0132858138531446,1.2148025035858154,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_G,*,0.0131058795377612,1.3168007135391235,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_T,*,0.0130034927278757,1.2925392389297483,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_T,*,0.0128551078960299,1.260035514831543,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_G,*,0.0123268496245145,1.5001050233840942,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_T,*,0.0123218586668372,1.230785608291626,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_C,*,0.0122704189270734,1.4213398694992063,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_T,*,0.0121291428804397,1.2812414169311523,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_C,*,0.0118869738653302,1.4672824144363403,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_T,*,0.0115838069468736,1.2904576063156128,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_T,*,0.0111877154558897,1.2074602842330933,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_C,*,0.0109811760485172,1.2255131006240845,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_C,*,0.0107927564531564,1.3449316024780271,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_T,*,0.0107514383271336,1.364149808883667,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_T,*,0.009944112971425,1.3010568618774414,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_G,*,0.0094994399696588,1.2508797645568848,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_G,*,0.0094429617747664,1.253766417503357,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_A,*,0.0093519045040011,1.3117581605911257,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_G,*,0.0091727012768387,1.2462974786758425,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_A,*,0.0090518007054924,1.274370789527893,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_A,*,0.0086006922647356,1.2323501110076904,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_A,*,0.0085933031514287,1.2143281698226929,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_A,*,0.0085258716717362,1.2183618545532229,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_A,*,0.008452602662146,1.3021953105926514,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_G,*,0.0083887204527854,1.2478959560394287,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_C,*,0.0082619721069931,1.2143296003341677,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_C,*,0.0082598896697163,1.226309299468994,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_A,*,0.0081676822155714,1.2311317920684814,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_C,*,0.0081445220857858,1.2132445573806765,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_C,*,0.0080646108835935,1.2569727897644043,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_T,*,0.0080507742241024,1.277463674545288,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_C,*,0.0079870391637086,1.2324025630950928,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_C,*,0.0078201564028859,1.2770447731018066,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_A,*,0.0077465106733143,1.2493021488189695,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_C,*,0.0075540482066571,1.2764325141906738,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_A,*,0.0066465530544519,1.213681697845459,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_C,*,0.0065439497120678,1.3201864957809448,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_CTCF,*,0.0034577811602503,1.724013090133667,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_CTCF,*,0.0022713930811733,1.6127073764801023,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_CTCF,*,0.0022221480030566,1.794696807861328,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos20_CTCF,*,0.0022159891668707,1.645352840423584,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_CTCF,*,0.0021602134220302,1.5318633317947388,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_CTCF,*,0.0021430402994155,1.6201092004776,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_CTCF,*,0.0021399073302745,1.6077582836151123,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_CTCF,*,0.0021394880022853,1.6276386976242063,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_CTCF,*,0.0021300036460161,1.6164767742156982,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_CTCF,*,0.0021242834627628,1.607774019241333,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_CTCF,*,0.0021231551654636,1.6232703924179075,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_CTCF,*,0.0021225388627499,1.6127731800079346,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_CTCF,*,0.0021225025411695,1.615393042564392,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_CTCF,*,0.002118029166013,1.6050610542297363,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_CTCF,*,0.0021180137991905,1.6045472621917725,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_CTCF,*,0.0021179337054491,1.606833577156067,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_CTCF,*,0.0021140512544661,1.6207294464111328,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_CTCF,*,0.0021002735011279,1.583885669708252,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_CTCF,*,0.0020998148247599,1.5896832942962646,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_CTCF,*,0.0020955423824489,1.595885992050171,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_CTCF,*,0.001655445783399,1.4655561447143557,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos23_CTCF,*,0.0009857339318841,1.2808881998062134,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_T,.,0.012502996250987,1.1857985258102417,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_T,.,0.011912609450519,1.190138816833496,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_T,.,0.0115963229909539,1.082523226737976,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_T,.,0.0115392943844199,1.1830589771270752,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_T,.,0.0115319350734353,1.0926107168197632,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_T,.,0.0114288907498121,1.1468385457992554,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_T,.,0.0112673956900835,1.1806236505508425,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_T,.,0.0112001365050673,1.1372010707855225,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_T,.,0.0107852034270763,1.0916224718093872,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_T,.,0.0107666868716478,1.1944513320922852,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_G,.,0.0104472320526838,1.1908842325210571,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos21_G,.,0.0097546996548771,1.1595271825790403,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_G,.,0.0092174410820007,1.1732314825057983,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_A,.,0.0091732302680611,1.15507972240448,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_G,.,0.0091051226481795,1.1428186893463137,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_G,.,0.0090665873140096,1.1303949356079102,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_G,.,0.0090624904260039,1.145513653755188,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos6_G,.,0.0090451939031481,1.1181817054748535,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_G,.,0.0090195974335074,1.1964950561523438,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos14_A,.,0.008960380218923,1.1746536493301392,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_G,.,0.0089350510388612,1.1629619598388672,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_A,.,0.008926810696721,1.1430413722991943,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos2_G,.,0.008903045207262,1.1480326652526855,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_G,.,0.0088917035609483,1.1798444986343384,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_A,.,0.0088907331228256,1.1902395486831665,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_G,.,0.0088749667629599,1.1981959342956543,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_A,.,0.0086243981495499,1.1364654302597046,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos8_G,.,0.0085871210321784,1.094718337059021,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_C,.,0.0085784206166863,1.0875409841537476,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos12_G,.,0.0085432566702365,1.135600447654724,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_A,.,0.0085182758048176,1.1067521572113037,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos18_A,.,0.0084461886435747,1.136310338973999,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_A,.,0.0084341410547494,1.1408989429473877,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_G,.,0.0083877891302108,1.1028776168823242,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos13_A,.,0.0083865672349929,1.1998963356018066,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_G,.,0.0083505930379033,1.140558838844299,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_A,.,0.0083203883841633,1.1877752542495728,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_A,.,0.0083069261163473,1.1019904613494873,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos3_G,.,0.008271544240415,1.1442240476608276,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos10_C,.,0.0081271417438983,1.144628882408142,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos19_A,.,0.0081141479313373,1.1996031999588013,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos15_C,.,0.008085349574685,1.1721124649047852,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos4_C,.,0.0080529134720563,1.1402238607406616,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos9_C,.,0.0080423755571246,1.1582186222076416,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos7_C,.,0.007998046465218,1.125509262084961,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos16_C,.,0.0079779541119933,1.15692937374115,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos17_C,.,0.0079716425389051,1.1947237253189087,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos11_C,.,0.0079013705253601,1.190793514251709,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos5_C,.,0.0077606700360774,1.1765061616897583,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos22_T,.,0.0070999599993228,0.915846049785614,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn33,pos1_CTCF,.,0.0009050652151927,1.1858147382736206,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos20_G,**,0.0379241779446601,2.0605454444885254,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos1_G,**,0.0220030490309,2.3512656688690186,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos2_CTCF,**,0.0019711123313754,1.8730230331420896,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos21_CTCF,**,0.001942197442986,1.9150662422180176,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos1_CTCF,**,0.0017848295392468,2.3068273067474365,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos1_Dnase,**,0.001742226188071,2.262521743774414,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos4_CTCF,**,0.0016075300518423,1.98213005065918,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos3_CTCF,**,0.0015374647919088,1.8069419860839844,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos20_T,*,0.0273639112710952,1.588447093963623,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos19_G,*,0.0203629732131958,1.513891100883484,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos19_T,*,0.0192738734185695,1.463701844215393,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos18_T,*,0.0174927320331335,1.43421471118927,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos21_T,*,0.0171101652085781,1.5256074666976929,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos4_G,*,0.0167803242802619,1.3095020055770874,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos19_C,*,0.0166014451533556,1.324288249015808,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos18_C,*,0.0159681607037782,1.327255129814148,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos22_C,*,0.0159292947500944,1.4321144819259644,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos17_T,*,0.0159111972898244,1.3257522583007812,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos3_G,*,0.0155031532049179,1.3016425371170044,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos15_G,*,0.01503112539649,1.3264973163604736,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos11_C,*,0.0146129466593265,1.236499309539795,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos20_C,*,0.0144763058051466,1.354485273361206,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos17_C,*,0.0143865160644054,1.312169909477234,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos10_G,*,0.0141272023320198,1.357894778251648,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos12_G,*,0.0140771986916661,1.2436583042144775,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos13_C,*,0.0140145225450396,1.463850736618042,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos5_C,*,0.0139951473101973,1.2698829174041748,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos9_G,*,0.0139849092811346,1.3036762475967407,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos8_C,*,0.0139360334724187,1.3023676872253418,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos7_C,*,0.0136565398424863,1.2448067665100098,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos6_G,*,0.0136093664914369,1.2077915668487549,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos12_T,*,0.0136070754379034,1.404238224029541,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos11_T,*,0.0135841649025678,1.2087984085083008,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos14_G,*,0.0135626690462231,1.2583531141281128,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos9_T,*,0.0135464817285537,1.2336605787277222,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos7_T,*,0.0135244792327284,1.2517478466033936,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos17_G,*,0.0134840467944741,1.2319587469100952,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos8_T,*,0.0134731726720929,1.3647750616073608,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos20_A,*,0.0134729547426104,1.3244768381118774,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos5_T,*,0.0134618021547794,1.3512308597564695,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos15_T,*,0.0134320957586169,1.3324161767959597,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos13_G,*,0.0133887846022844,1.2338436841964722,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos11_G,*,0.0133626861497759,1.23430597782135,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos7_G,*,0.0133600383996963,1.3740978240966797,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos14_C,*,0.0133276581764221,1.2957216501235962,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos9_C,*,0.0133219258859753,1.3182642459869385,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos15_C,*,0.013307649642229,1.3541855812072754,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos16_G,*,0.0132912630215287,1.2102940082550049,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos14_T,*,0.0131857730448246,1.312433838844299,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos10_C,*,0.0131402211263775,1.2196131944656372,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos8_A,*,0.0131054185330867,1.340119481086731,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos18_G,*,0.013088216073811,1.2027580738067627,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos2_G,*,0.0129504892975091,1.2653857469558716,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos16_C,*,0.0129416901618242,1.260438084602356,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos12_C,*,0.0128818014636635,1.2504438161849976,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos16_A,*,0.0128636099398136,1.214598298072815,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos6_C,*,0.0128540229052305,1.3174500465393066,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos10_T,*,0.0128468228504061,1.2849845886230469,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos16_T,*,0.0127382958307862,1.2390128374099731,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos13_T,*,0.0127223646268248,1.2416760921478271,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos1_A,*,0.0126615604385733,1.5868635177612305,
single,hl60,sequence_ctcf_dnase_h3k4me3,cnn53,pos6_A,*,0.0126410359516739,1.2707992792129517,
